,_id,title,text,rating,reviewer_handle,language,airline_name,flight_date,flight_connection,flight_type,booking_class
10,gYYkqXgQ,,"Noch nie so enge Sitzabstände erlebt wie auf diesem Flug. Auch für meine Größe (175 cm) nicht ausreichend und wirklich schlimm. Auch der Service war schlecht, FlugbegleiterInnen unfreundlich und die meiste Zeit unsichtbar. Sehr enttäuschend!",1.0,,,Singapore Airlines,,,,
11,QHF60gCD,,"Sowohl was die Pünktlichkeit, als auch den übrigen Flug anbelangt, kann ich mich nur positiv äußern (Hin- wie Rückflug). Allerdings ließ der Service sehr zu wünschen übrig. So kostete eine Sitzplatzreservierung extra (bei einem Überseeflug bin ich das anders gewohnt). Getränke wurden lediglich zum Essen angeboten und Ersatzkopfhörer bekam ich erst nach der dritten Nachfrage. Letztes Jahr flogen wir die Strecke mit Delta Airlines und dort wurden wir definitiv besser behandelt.",3.0,,,Singapore Airlines,,,,
12,7179VKBP,,"Buchung war bereits eine Katastrophe und hatte ohne 1,5 Stunden in der Hotline nicht funktioniert.
In Verbindung mit einem Lufthansa Flug konnten wir nicht 48 Stunden vorher einchecken sondern wurden 24 Stunden vorher direkt neben die Toiletten gebucht, ohne Chance auf Umbuchung. Genau das selbe Spiel beim Rückflug.",1.0,,,Singapore Airlines,,,,
13,YYh3tUSG,,"Auf unserer Reise sind wir 4 mal mit dieser Fluggesellschaft geflogen, und waren mehr als nur zufrieden.
Das Platzangebot ist ein wenig besser, als bei Anderen, und das Catering war toll. Ein besonderer Dank der Crew an Board - Herrausragend!!!!",5.0,,,Singapore Airlines,,,,
14,dJJHObaj,,"Sehr, sehr, sehr GUT! ein angenehmer Flug und ein ausgezeichneter Service, das Personal ist sehr hilfsbereit.",5.0,,,Singapore Airlines,,,,
15,9YxvkXMF,,"Freundliches Kabinenpersonal. Das Essen hätte noch etwas besser sein können. Der Service war nicht über den ganzen Flug ok, mussten unsere Sandwiches zwischendurch selbst organisieren.",4.0,,,Singapore Airlines,,,,
16,dKTk1CS6,,"Sind zum ersten Mal mit Singapore Airline geflogen aber bestimmt nicht zum letzten Mal. Normalerweise fliegen wir immer mit Emirates aber dieses Mal hatten wir uns für Singapore Airline entschieden da die Airline einen sehr guten Ruf hat.
Emirates finden wir auch sehr gut.
Wir waren sehr zufrieden mit allem.
Check in superfreundlich ebenso die Stewards und Stewardessen.
Es wurden zwischendurch immer mal Getränke oder Snacks serviert ausserhalb den Essenszeiten das fanden wir sehr gut.
Platzangebot normal gut wie bei Emirates auch.
Fanden es angenehm 12 Std. am Stück zu fliegen dann in Singapore kurzen
Stop bevor es dann nach Bali - Denpasar nochmals ca. 2 Std. Flugzeit waren.

Fliegen im Dezember 2019 wieder und haben bei Singapore Airlines den nächsten Flug gebucht.

Waren sehr zufrieden.",5.0,,,Singapore Airlines,,,,
17,GROhUcIJ,,"Sehr gute Platzverhältnisse in der Eco sowie feines Abendessen, gute Getränke und freundliches Bordpersonal.",5.0,,,Singapore Airlines,,,,
18,PPVOIkVM,,"Wir sind nach Bali geflogen und haben bei SQ gebucht, da ich von der Qualität und dem Service überzeugt bin. Auch dieses Mal wurden wir nicht enttäuscht!
ZRH-SIN war wie gewohnt mit dem A380 und das erste Mal für uns in der neuen Business-Bestuhlung. Die Sitze und die Platzverhältnisse waren sehr gut und im Vergleich zum alten Sitz, den man umklappen musste, lässt sich der neue Sitz schnell in die Schlaf-Stellung bringen.
SIN-DPS war dann mit einer Boeing 787. Auch hier war der Business-Sitz hervorragend und der Service auch.
Der Rückflug war dann genau gleich, einfach in umgekehrter Reihenfolge.

Was ich bei SQ immer noch sehr schätze ist die grosse Business-Lounge in Singapur. Es gibt genügend Platz und die Auswahl an Essen und Getränken ist sehr gross. Wer aus der Wärme kommte und in Singapur umsteigt kann sogar gratis eine Dusche benützen, welche jeweils gleich nach dem Gebrauch wieder gereinigt wird!

Auf dem Flug von Zürich nach Singapur gab es ein Problem mit dem Ton, als ich einen Film geschaut habe. Trotz mehrmaligem Neustart des Systems wollte es einfach nicht klappen. Sie haben dann als letzte Massnahme den Stecker rausgezogen und so einen grossen Reset erzwungen. Es haben sich mehrere Leute bei mir entschuldigt, obwohl ich gesagt habe, dass es kein Problem ist. Schlussendlich hat dann alles wieder funktioniert und zum Dank, dass ich so verständnisvoll geblieben bin, habe ich dann noch einen Gutschein für den Dutyfree Shop bekommen. Das nenne ich Service!",5.0,,,Singapore Airlines,,,,
19,GLwQpLYp,,"Erst einmal werden die Meilen in der gebuchten Klasse nicht bei LH gutgeschrieben, und dann war der Service wirklich schlecht! Nach dem Essen ( ca 40 min ) kam das Getränk! Mit der Ermahnung es in dem Getränkeholder zu plazieren! Unsere Flightattendent war nur schulmeisternd! Sowas habe ich bei EK, QR,LH, KL, NH oder AY nie gehabt! Never again / meine Japan bzw Bali Trips fliege ich mit AY!!!! Und das pürierte Hundefutter war ungenießbar!",1.0,,,Singapore Airlines,,,,
20,I3Hk5xpa,,"Singapore Airlines ist kontinuierlich top bzgl. Qualität. Vor allem am Flughafen in Bangkok hat alles super gepasst. Die Business Class Lounge ist die beste da. Es gibt frische Spezialitäten, einen italienischen Espresso und vor allem freundliches Personal.",5.0,,,Singapore Airlines,,,,
21,lTlHmvtp,,"Sehr angenehmer Flug mit freundlichem, zuvorkommenden Service. Gute und ausreichende Bordverpflegung, sehr gute Beinfreiheit und Sitzkomfort in der Economy Class. Große Auswahl an Entertainment. Absolut zu empfehlen.",4.0,,,Singapore Airlines,,,,
22,GXpcWD9b,,Auch auf der Langstrecke ist die Premium Economy meiner Meinung nach völlig ausreichend. Auch den Service empfand ich als sehr angenehm.,4.0,,,Singapore Airlines,,,,
23,TdQ7XHhe,,"Positiv waren eine ausreichende Beinfreiheit, (auch für uns über 1,80 m große Menschen) und eine angenehme, ausgeglichene Klimatisierung, auch während der Nacht.
Im Hinblick auf Service wurden unsere Erwartungen leider nicht erfüllt. Zwar wurde eine aufwändige Speisekarte überreicht, nach der man Speisen hätte auswählen können, aber - ""so sorry!"" - es gab nichts zum Auswählen, weil nur ein Gericht vorhanden war. Dieser Schweineschulterbraten war durchwachsen mit Fett; der Nachtisch bestand aus einem hastig ausgeteilten, steinhart gefrorenen Eisbecherchen, das man so schnell, wie die Damen abgeräumt haben, kaum essen konnte. Aus Gründen der Flüssigkeitsmenge trinken wir auf Flügen immer Bier, das einem überall in einer Dose gereicht wird. Hier gab es das Bier in dem für Wasser, Saft o. Wein üblichen kleinen Plastikbecher halb mit Schaum, halb mit Bier gefüllt. Einen zweiten gab es nicht! Bei dem bei anderen Fluggesellschaften wird nachts nochmal Saft o. Wasser angeboten - hier nicht. Das Frühstück bestand wahlweise entweder aus einem weichen, in Plastikfolie verpacktem Brötchen oder einem Joghurt, in den man ein Tütchen ""Granola"" einrühren konnte, dazu eine kleine Schale mit eiskaltem, fast noch gefrorenem Obst. Zum Essen war sowieso nicht viel Zeit, da die Damen sehr bemüht waren, möglichst schnell wieder abzuräumen. Nullkommanix war das Essen vorüber. Als in der vorderen Reihen noch serviert wurde, wurde hinten bereits wieder abgeräumt.
Wir haben den Eindruck, dass die Singapore Airlines betr. Service noch von ihrem guten Ruf zehrt, aber wie wir's erlebt haben, ist der nicht gerechtfertigt.",3.0,,,Singapore Airlines,,,,
24,yRYFHsSt,,"Nach mehreren Premium- Econ Flügen haben wir diesmal Business gebucht. Wie immer mit der SQ25 nach Singapore und weiter mit der SQ938 nach DPS. Die Sitze im A 380 waren nich die alten. Sehr breit und zum Bett umlegbar. Platz ausreichend auch für mich mit 1,96m Länge. Das Essen war fantastisch gut. Sehr ansprechend serviert und ich war nach den 5 Gängemenü wirklch satt. Die Crew sehr aufmerksam und schnell. Etwas hat mich doch genervt und das war das immer nach unten rutschende Kopfpolster. Im A330 war schon die neue Businessbestuhlen verbaut. Etwas enger aber dennoch ausreichend auch zum Hinlegen. Nervig der 3-Punktgurt, welcher für große Menschen zu stark auf die Schulter drückt. Essen war auch o.k. aber mit dem Langstreckenflug nicht zu vergleichen. Wir fliegen seit vielen Jahren und immer wieder gerne mit SIN. Hier haben wir ein gutes Gefühl sicher zu fliegen.",5.0,,,Singapore Airlines,,,,
25,AZ9yObsI,,"Würden leider ohne Info auf Lufthansa umgebucht, so dass wir nur noch die Restplätze bekamen,. Wir waren getrennt und ich hatte den Platz neben der Toilette.",3.0,,,Singapore Airlines,,,,
26,g0zPdeJX,,"So fängt der Urlaub von der ersten Stunde an!

Flug im A380 Oberdeck nach Singapore. Sehr nettes Personal, man wird mit Namen angesprochen, wird endlos mit Getränken versorgt. Menüwahl vom feinsten, Speisen und Getränke erlesen (Champagner, diverse Weine aus aller Welt, Speisen vom Sternekoch).

Entertainment super, wenn auch wenige Filme in Deutsch.

Platzangebot erstklassig. Sitzbreite 1,10 m!
Sitz kann ín ein 2-m-Bett umgebaut werden. Ich habe geschlafen wie ein Murmeltier.

Diese Airline kann es mit den besten der Welt (Emirates u.a.) mithalten. Nur die Lounges sind nicht ganz so erstklassig wie die von Emirates.",5.0,,,Singapore Airlines,,,,
27,QbUSZo0d,,"Wir haben diesen Flug mit 23,5 stündigem Zwischenstopp in Singapur gewählt um uns mal einen kleinen Teil dieser herrlichen Stadt anzusehen. Um Mitternacht gelandet, ins Hotel gefahren 6 Stunden geschlafen, dann hatten wir den ganzen Tag Zeit um Singapur zu erkunden.",5.0,,,Singapore Airlines,,,,
28,FmoTMaGJ,,"Der Service an Board, das Entertainment System und das Essen an Board war auf beiden Flüge top. Außerdem hat man auch bei normalen Economysitzen genug Platz um die 12 Stunden auszuhalten. Beide Flüge waren pünktlich und alles lief reibungslos ab. Alles in allem für den Preis ein tolles Paket.",5.0,,,Singapore Airlines,,,,
29,w3gUCtED,,"Wir hatten die Plätze am Notausgang gebucht um mehr Beinfreiheit zu haben. Was man sagen muss ist, dass es sehr kühl ist auf dem ganzen Flug wird meiner Meinung nach zu stark gekühlt.",4.0,,,Singapore Airlines,,,,
30,zfx2SAF5,,"Sehr aufmerksames Personal, gehen die ganze Nacht rund und reichen Getränke oder Snacks. Kann man nochmal Lufthansa bei denen zur Schulung schicken? Unser LH-Personal ist dabei mehr in der Ruhekabine. Sinagapor Airline staff macht zwischendurch sogar die Toiletten sauber, kommt bei der LH nicht vor.",5.0,,,Singapore Airlines,,,,
31,5fIfSUEp,,"Wo soll man hier anfangen? Das Essen ist spitze - für ""Flugzeugkost"" außergewöhnlich. Und auf dem Weg nach Asien eine tolle Einstimmung auf das, was einen kulinarisch noch erwartet. Während des gesamten Flugs eine große Auswahl von Snacks jederzeit in der Bordküche (von Apfel bis Mars). Das Personal ist sehr aufmerksam und freundlich - Service-orientiert und persönlich.
Seit ich Singapore Airlines fliege, fängt der Urlaub bereits im Flugzeug an.",5.0,,,Singapore Airlines,,,,
32,NkOzul7c,,"Wow - A380 ich schon was tolles. Wenn man drin sitzt merkt man nicht los von der gigantischen Größe. Aber was man sagen kann, er liegt total ruhig in der Luft. So einen ruhigen Flug haben wir noch nie erlebt.

Qualitätskopfhörer die zugleich Geräusche von außen dämpften. Tolles Unterhaltungsprogramm- wenn auch alles auf englisch. Spielmodus super Ablenkung. Das Essen war ok. Zu trinken gab es genug - sie fragten sehr oft nach.
Die Sitze total bequem, mit viel Beinfreiheit.
Das Personal ist er super freundlich und sehr aufmerksam.
Zahnbürsten und sonstige Badutensilien lagen auf der Toilette zur freien Verfügung.

Check in verlief problemlos und die Koffer stand auf Grund Priority und Zoll bei der Ankunft schon bereit.",5.0,,,Singapore Airlines,,,,
33,EYt0PaKX,,"Mit Singapore Airlines macht Fliegen einfach Spaß. Die Verpflegung ist top, das Bordentertainment einfach unschlagbar. In dem 8 Std. Nonstop-Flug hätte man alle neuen Blockbuster anschauen können.
Decke und Kissen waren ebenfalls am Platz sowie Headsets.
Großes Plus, falls Du das brauchst. Du kannst bei SG pro Person zwei Gepäckstücke aufgeben. D.h. Zwei Koffer und noch Handgepäck. Wer’s braucht :P",5.0,,,Singapore Airlines,,,,
34,D8Nwrirh,,"Das Flugzeug war sehr sauber - die WCs wurden während des Fluges gereinigt.
Das Essen war sehr gut - bei einer Auswahl von 3 Hauptspeisen (Dinner) und 2 Frühstücksspeisen.
Sehr freundliche Cabin Crew, die auch in der Nacht immer present war.",5.0,,,Singapore Airlines,,,,
35,UoF7c1e4,,"Der Service war top. Bei Singapur Airlines ist man noch König. Da nicht alle Plätze voll belegt waren, hatte ich mehr als genug Platz. Während dem Flug konnten wir auch die Übernachtung in Singapur buchen. Für den langen Flug ist es sehr zu empfehlen, da die Hotels sehr günstig und sauber sind. Singapur selber ist auch ein sehr schöner Ort wo man unbedingt sehen sollte. Auch da ist die Singapur Airlines sehr flexibel kommt dir beim buchen entgegen.",5.0,,,Singapore Airlines,,,,
36,AgVVdER1,,Nicht umsonst gewinnt die Airline jedes jahr die meisten Awards. Modernste Flugzeuge und unerreichtes Service mit besonderer Herzlichkiet der Crew.,5.0,,,Singapore Airlines,,,,
37,yM4Z9bY9,,"Das war ein schönes Flugerlebnis mit SingaporeAir von Frankfurt nach New York. Klasse Service an Bord. Wir hatten Glück, sowohl auf dem Hin- und Rückflug Sitze mit Beinfreiheit bekommen zu haben.",5.0,,,Singapore Airlines,,,,
38,1Ceysqeq,,"Früher gab es mit dem Besteck noch Salz und Pfeffer - dies fehlt! Nach den Erfahrungen mit einem vorgängigen Flug mit vorbestelltem Essen, wurde das Essen mit Trinken serviert. Ich verlangte dies so, da ich auf dem letzten Flug 20 Minuten auf das Trinken warten musste. Zudem reagierte dam als die Bedienung nicht auf Aufforderungen!!",4.0,,,Singapore Airlines,,,,
39,SarNN9uu,,Für mich eine der besten wenn nicht die Beste Airline. Rundum ein angenehmer Flug. Von A-Z war alles stimmig.,5.0,,,Singapore Airlines,,,,
40,f4CR7C83,,Im A360 waren die Damen und Herren total überfordert. Man wurde regelrecht übergangen oder vergessen. Leider war auch das Essen wirklich ungeniessbar. Das Essen für die Kinder war teilweise noch roh.,2.0,,,Singapore Airlines,,,,
41,wSJW6Zgj,,"Was Lufthansa, Emirates und andere Premium Airlines versprechen, hält Singapore Airline.
Um es kurz zu machen, mehrmals warme Handtücher zur Erfrischung, alkoholische und alkoholfreie Getränke, kleine Snacks wie Sandwiches, Chips, Nüsse, Schokolade und Obst ohne Aufpreis so viel man möchte und die Wahl zwischen drei Menues und das schon in der ""Holzklasse"", das alles immer mit einem Lächeln der Flugbegleiter,...das schafft nur Singapore Airline. Weiter so!",5.0,,,Singapore Airlines,,,,
42,N8driTB5,,"Wir sind heute von Koh Samui zurück nach Zürich geflogen, das erste mal in der Business Class, einfach ein Traum, toller Service, tolle sitze so entspannt sind wir noch nie nach so eine, langen Flug retour gekommen wie heute! Wir fliegen ganz bestimmt wieder Business Class mit euch!",5.0,,,Singapore Airlines,,,,
43,5WyHSJmd,,Angenehmer Flug trotz 2 kleinen schreihälsen hinter mir aber ansonsten super vor allem der Flug nach christchurch da hatte ich ne 4er Bank für mich,5.0,,,Singapore Airlines,,,,
44,H74fhlXP,,"Nach einem tollen Hinflug war der Rückflug leider nicht gut. Das Flugzeug war (obwohl ein A380) in keinem guten Zustand. Bei zwei unserer Plätze hatte der Kopfhörer ein heftigen Wackelkontakt. Im Bordprogramm gab es nur einen einzigen Film auf Deutsch. Der Stewart war unfreundlich. Und schließlich, obwohl wir mit Verspätung um 0.30 Uhr nachts losgeflogen sind, gab es die ersten Getränke und Essen erst nach 2 Uhr nachts, als alle ohnehin nur noch schlafen wollten.",2.0,,,Singapore Airlines,,,,
45,ep3cYhKh,,Die Crew war super. Insbesondere Xi Wai und Rhoda waren super freundlich zu uns und haben unserem Sohn sogar eine Geburtstagskarte geschrieben. Flugzeug und Essen waren ebenfalls bestens.,5.0,,,Singapore Airlines,,,,
46,AnSyqz0D,,"Wenn sie liegen; dan müssen sie seitlich des Vordersitzes die Beine strecken. Für mich nicht ganz ideal.
Bin auch mit andere Airlines Business geflogen. Logischer Aufbau des Sitzes im liegenden Position.
Trotzdem würde ch es weiterempfehlen.",4.0,,,Singapore Airlines,,,,
47,1b111ygc,,"Wir sind schon oft mit der Singapore Airline allen Klassen geflogen und können die Singapore Airline auch nur weiterempfehlen. Leider ist das Beschwerdemanagement nicht zufriedenstellend. Auf unserm letztem Business Class Flug im Juni, wollten wir in der SIA Lounge in Singapore gern vor dem Abflug duschen und keine Kleinigkeit essen. Unser Zeitrahmen war auf 60 Minuten begrenz, da wir bereits aus Saigon kamen. Die Lounge war gegen 23 Uhr hoffnungslos überfüllt, es war kaum ein Platz zu finden. An den Duschen war eine Wartezeit von 30 Minuten, somit war Duschen für uns nicht möglich! Die Tische waren mit Müll übersäht, nicht abgeräumt und auf dem Fußboden lagen Essensreste verteilt. Die live Cooking Stationen waren alle nicht mehr besetzt.
Ich frage nach einen Supervisor, doch es gab anscheinend keinen Ansprechpartner. Nach unserer Rückkehr haben wir Ihnen bereits den Ablauf geschildert. Nach 4 Wochen bekamen wir eine Antwort Zitat "" Danke für ihre konstruktive Kritik "" Als Business Class Kunden bin ich bereit Geld für meinen Flug zu zahlen aber ich erwarte auch einen entsprechenden Service. Diesen Service mussten wir an diesen Abend suchen. Erneut habe ich auf die Stellungnahme reagiert, doch bis heute haben wir keine Antwort erhalten. Wir sind sehr enttäuschet und werden so schnell nicht mehr mir der SIA fliegen.",3.0,,,Singapore Airlines,,,,
48,j9uYvWyb,,"Dies war mein dritter Flug mit Singapur Airlines und ich war mal wieder begeistert. Die Freundlichkeit des Personals ist außer Konkurrenz und auch das Entertainmentangebot und die Speisen an Bord sind hervorragend. Der Preis ist zwar etwas höher als mit anderen Airlines, dieser Mehrpreis lohnt sich aber auf jeden Fall. Werde immer wieder gerne mit dieser Airline fliegen.",5.0,,,Singapore Airlines,,,,
49,MUKBvQEH,,"Alles ok. Kurz, knapp, schnell! So kurz, dass es zum Sandwich mit Appenzeller Bier knapp reicht. Guter Flug in dieTop Destination",4.0,,,Singapore Airlines,,,,
50,BpKIg8zC,,"Ein Flug mit Singapore kann nur empfohlen werden. Da stimmt alles Service, Ruhe, Qualität, Sicherheit, Preis! Sogar Tischtuch beim Essen....versuchen Sie es!!!",5.0,,,Singapore Airlines,,,,
51,clh15XcA,,"Außerordentlich bequem, perfekter und hervorragender Service, grundsätzlich für Langstreckenflüge empfehlenswert,",5.0,,,Singapore Airlines,,,,
52,Xgd7TUQj,,Tolle Flüge mit Singapore Airlines und Silk Air nach Koh Samui. Perfekter Rundum-Service an Bord und am Boden.,5.0,,,Singapore Airlines,,,,
53,4hjYnzpH,,"MitarbeiterInen bemühten sich, um uns gemeinsam Reisende zusammen zu setzen (obwohl wir unterschiedlich eingecheckt hatten); gaben uns sogar einen Platz hinten mit einem leeren Platz daneben
Essen hervorragend!!!
Getränke- & Snack-Angebot wirklich super, während des ganzen Flugs verfügbar.
MitarbeiterInnen - am Boden & in der Luft - waren unglaublich freundlich, zuvorkommend und aufmerksam.

So macht Reisen gleich noch mehr Spaß! Der Weg ist schließlich das Ziel ...",5.0,,,Singapore Airlines,,,,
54,de0OkjV9,,"Einfach herrlich, mehr Platz in der Breite und Länge, toller Service gerne sofort wieder A380 ein tolles Flugzeug",5.0,,,Singapore Airlines,,,,
55,kFkvtAqq,,"Singapore Airlines bietet seit einiger Zeit die Möglichkeit an, mit mySQupgrade für ein Upgrade zu bieten. So haben wir recht günstig Business-Class-Sitze bekommen. Und in den neuen Dreamlinern B787-10 sind diese sehr geräumig, bequem und auf dem neusten Stand. In ganz Europa gibt es auf Kurzsteckenfliegen keine richtigen Business-Sitze. In Asien gibt es das und bei Singapore Airlines erst noch mit einer der besten Ausstattungen. Als Passagiere, die sonst Economy fliegen, konnten wir es richtig geniessen und auch mal komplett gestreckt im Flugzeug schlafen - wenn auch nur kurz. Bei Singapore gibt es auch auf Business-Kurzstrecke kaum Abstriche. Der Obligate Champagner (oder 2) vor dem Start, umfangreichere Menükarte etc. Das Amenity-Kit gibt es auf Kurzstrecke nicht - da hätte man gar nicht die Möglichkeit es zu nutzen. Die Lounge in Denpasar, die wir benutzen durften, war vielleicht nicht die allerbeste.",5.0,,,Singapore Airlines,,,,
