,_id,title,text,rating,reviewer_handle,language,airline_name,flight_date,flight_connection,flight_type,booking_class
10,mShUqopZ,,Emirates verkauft einem ein Business Flex Plus für 7500 pro Person. Das einzige was daran flexibel ist ist der Erfindungsreichtum der Emirates nbei Umbuchungen noch mehr Geld aus dem Fluggast herauszupressen. Flexibel und Plus ist hier gar nichts. DGebucht war Frankfurt Dubai…,1.0,,,Emirates,,,,
11,Him0U3jx,,"Ich bin im Januar 2023 mit Emirates von Frankfurt via Dubai nach Sri Lanka geflogen. Hierfür habe ich First Class gebucht, weil ich die beworbene ""Gamechanger"" Private Suite in der B777 erleben wollte. Daraus wurde leider nichts. Denn auf allen 4 Teilstrecken hin und zurück…",3.0,,,Emirates,,,,
12,dCL2OVUD,,Es war unser erster Flug mit Emirates und nach den vielen negativen Bewertungen waren wir positiv überrascht. Im Mai ging es für uns von Frankfurt über Dubai nach Mauritius mit einer A380. Aus meiner Sicht kann ich die vielen negativen Bewertungen nicht nachvollziehen. Das…,5.0,,,Emirates,,,,
13,Za36R9AI,,"Wenn man seinen Economy Flug mit einer nicht unerheblichen Zahlung auf Business Class upraded, denkt man, man bekommt auch Business Class. Dem ist leider nicht so. Im Kleingedruckten wird darauf hingewiesen, dass folgende Leistungen nicht inklusive sind. Ich zitiere:""Der…",2.0,,,Emirates,,,,
14,4MiIGUHz,,"Wir fliegen seid vielen Jahren mehrmals im Jahr nur mit Emirates in den Urlaub.Aber wir können uns den anderen schlechten Bewertungen wirklich nur anschliessen.Nur noch Massenabfertigung und auf unserem Flug am Sonntag 11.06.2023 mit EK085, sehr unfreundliches Personal was zudem noch sehr langsam und desintressiert arbeitete.Während des ganzen Fluges kamen die Damen 1mal mit einem Glas Wasser vorbei.Das wars.Das Essen ist ewig langweilig.Immer Chicken oder Beef und dies seid Jahren.Ständig sind die Kopfhörer defekt oder etwas anderes was nicht funktioniert.Ja liebes EMIRATES TEAM wir sind uns von Ihrer Airline wirklich anderes gewöhnt.Aber momentan kann man EMIRATES wirklich nicht weiter empfehlen.",2.0,,,Emirates,,,,
15,jfryaUV1,,"Leider ist der Service jedes Jahr rückläufiger ! Wir fliegen seit 2012 mit dieser Airline und was schon vor der Pandemie sich abzeichnete, ist jetzt Normalität ! Immer das gleiche Essen, nicht mal jährlicher Wechsel ! Da ab hamburg kein A 380 mehr fliegt, ist jeder Flug fast…",2.0,,,Emirates,,,,
16,Bzucjxxi,,"Kann hier wirklich maximal ein befriedigend geben. Total schmale Sitze, knallvoll und eng. Sitzabstand je nach Reihe etwas besser als bei deutschen Airlines. Das Flugzeug war uralt und nicht besonders gepflegt. Hin und zurück langsamer freundlicher Service. Auf dem Nachtflug…",3.0,,,Emirates,,,,
17,tLdCujV0,,"Flug an einem Tag 2 x verschoben, dann storniert. Dann hektisch in ein Hotel. Am Morgen zu wenig Busse (man muss schon zählen können), Taxi angefordert. Betreuung auf Airport pampig! 1 tag später angekommen auf den Malediven. EU Fluggastrecht muss mit Anwalt durch gesetzt…",1.0,,,Emirates,,,,
18,jjitHcol,,"Wir sind von Dubai nach Zürich geflogen. Wir sind zu 3 gereist (Mein Mann, Kind (20 Monate) und ich). Wir hatten den Platz in der Mitte und neben uns ist noch eine Frau mit Kind gewesen, es wahr sehr Eng mit unserem Kind auf dem Schoss. Bevor der Flug gestartet ist, ist eine…",5.0,,,Emirates,,,,
19,sdK6sbWW,,"Wollte schon immer mit diesem Riesenflugzeug fliegen. Es hat alles gepasst. Einchecken war einfach.
Freundliche Stewardessen gute Verpflegung in ca. 11.000m Höhe. Sie arbeiteten hart für so viele Passagiere.
Trotz ca. 6 Stunden Flug nie langweilig, da das angebotene Programm mit Unterhaltung, Spielen uvm. gut ist. Das Einzige nicht so positive war die Beinfreiheit.
Gesamt ein toller Flug.",4.0,,,Emirates,,,,
20,sg3RtGKy,,"Leider fand der Flug streikbedingt nicht statt. Dafür kann Emirates nichts, die Sitzplatzgebühren von über 500 Euro dafür aber nicht erstatten (ich musste sie ja für den Ersatzflug bei Qatar wieder bezahlen) geht gar nicht. Schlechter Service. Leider müssen sich dann wieder…",1.0,,,Emirates,,,,
21,4hhXaYQp,,"eine ganz schlechte Erfahrung haben wir mit Emirates und Expedia.de machen müssen - Flug von München nach Dubai hat verspätung. Deswegen haben wir einen weiteren Flug von Dubai nach Bahrain verpasst. Anstatt uns auf den nächsten Flug umzubuchen, haben wir ein neues Ticket kaufen…",1.0,,,Emirates,,,,
22,YJc54FUa,,"CAI-DXB-MRU-DXB-CAI in der Business Class Das Boarden erfolgte immer nach dem Zonen-Prinzip, wo nach Hilfsbedürftigen und Familien mit Kindern auch schon die First- und Business Class Passagiere folgen dürfen. Die vier Teilstrecken wurden im hinteren, dem ruhigeren Teil, im…",4.0,,,Emirates,,,,
23,JF4lQcqf,,"Bin am 3.April von Genf über Dubai nach Male geflogen. Fliege seit Jahren, hatte nie grosse Probleme und jetzt erstes Mal Emirates. Dubai angekommen erhielten wir falsche Infos und dabei haben wir unseren Flug verpasst und dies führte zu einer neuen Buchung mit dem nächsten…",1.0,,,Emirates,,,,
24,VBUBiQUf,,"Es war einer der angenehmsten Flüge, super essen, super Comfort und sehr viel Entertainment. Wäre der Preis etwas niedriger, wäre es perfekt.",4.0,,,Emirates,,,,
25,xnCxXKGZ,,Extrem kalt und kein Essen zur Auswahl- weit weg von dem wo Emirates mal war. No go! Never ever again. Das wars mit Emirates,2.0,,,Emirates,,,,
26,hEyVbOSa,,"Ich bin mit der EK44 nach Dubai geflogen. Als die Stewardess kamen und gefragt haben, was man essen möchte, fragte ich nach was vegetarischem. Die Stewardess erklärte mir total lieb, dass man das vorher bestellen müsse, aber sie noch eins über hat. Später fragte sie mich, ob…",4.0,,,Emirates,,,,
27,2w1UhJPA,,"Emirates ist eine sehr gute Fluglinie mit einer sehr jungen Flotte und hervorragendem Personal. Wir buchten Economy, Sitzplätze können gratis vorreserviert werden. Freigepäck 30 kg, Essen und Trinken ist, bis auf einige Getränke, gratis. Es gab nach dem Start ein warmes,…",5.0,,,Emirates,,,,
28,V5IkEsj2,,"Bis auf die üblichen und fluggesellschaftunabhänige Schlange beim Einchecken war der Flug angenehm, die Speisen von vergleichsweise überdurchschnittlicher Qualität",5.0,,,Emirates,,,,
29,M8D61AGH,,"Wir haben uns aus Spaß auf dem Flug nach Dubai Business gebucht. War gut.
Danach ging es nur noch Economy weiter.
Kopfhörer kaputt…Display total verdreckt…Service ganze einmal zum Essen. Das Essen ist furtz trocken und geschmacklich nicht der Hit. Da habe ich bei anderen Airlines schon besser gegessen die aber weit günstiger sind.
Also Service nichts
Essen nichts
Elektronische Geräte nichts…ja auch der Bildschirm funktionierte nicht.
Zurück in Dubai den Flieger verpasst da Emirates eine ganze Stunde zum umsteigen hatte 😂 ein Witz.
Wir hatten nicht mal eine Zahnbürste dabei und sie schieben das auf höhere Gewalt also bleibt man auf seinen Kosten sitzen und fliegt halt ein Tag später heim. Ist halt so 😡
Wir fliegen dann mal mit was anderem 😂",1.0,,,Emirates,,,,
30,fWya1Fsx,,"Es war unser, glaube ich, 9. Flug mit Emirates. Bisher fast immer Businessclass. 2 mal ein Upgrade auf FIRST und diesmal First-Class mit Meilen gebucht. Wir haben nur 1 mal etwas an Emirates auszusetzen gehabt. Und das war aufgrund eines Sonderfalls (Vogelschlag). Ansonsten…",5.0,,,Emirates,,,,
31,RpBgpmTZ,,"Wir sind Freitags um 20:45 nach Dubai geflogen. Economy ! Der Flieger war total ausgebucht. Der Service sowie das Essen war wirklich eine Katastrophe. Es gab um halb eins in der Nacht das erste mal etwas zu trinken. Das Essen , ich hatte vegetarisch bestellt war auch nicht zu…",1.0,,,Emirates,,,,
32,b2nsAZ0W,,"Wir sind mal wieder mit der Emirates geflogen. Dieses Mal nach Vietnam. Wir waren sowohl auf dem Hin- als auch auf dem Rückflug sehr zufrieden mit dem Service. Da ich Probleme mit der Ernährung habe, hatte ich mir mein Essen vorbestellt. Das hat alles problemlos geklappt. Auch…",5.0,,,Emirates,,,,
33,kM2Ol7YL,,"Früher war es einmal eine echt gute Airline. In zwei verschiedenen Flieger war unser Sitz nicht verstellbar. Getränke wurden nur zum Essen serviert, bei 14 Stunden Flug. Das Geschirr würde ewig nicht abgeräumt, auch durch Service rufen und mehrmals sagen wurden manche Reihen…",2.0,,,Emirates,,,,
34,TiRLpFks,,"Wir fliegen gerne mit Emirates in der Business. Jetzt mussten wir allerdings erleben, wie sie mit Beschwerden umgehen und dass dies an Unverschämtheit nicht zu überbieten ist:
Unser Flug von Phuket nah Dubai wurde gecancelled, daher mussten wir einen Tag früher fliegen, was auch eine weitere Übernachtung in Dubai für unseren Stopover bedeutete. Das hätten wir hingenommen, wenn wir nicht kurz vor Abflug erfahren hätten, dass der Flug doch stattfindet.
Daher haben wir versucht, von Emirates die zusätzliche Nacht in Dubai erstattet zu bekommen. Fehlanzeige! Die Antworten der Sachbearbeiterin gingen überhaupt nicht auf das von Emirates verursachte Problem ein und gipfelten nach einigen Hin und Her in dem Vorschlag, uns das Geld ""von einer Versicherung"" zurückzuholen.
Nach meiner Antwort, dass dies wohl eine Unverschämtheit sei und sie mir sagen sollte, welche ""Versicherung"" sich dafür wohl zuständig fühlen sollte : Schweigen und kein weiterer Kontakt. So gehen sie also mit ihren Kunden um...",1.0,,,Emirates,,,,
35,kRED4tGI,,"flug von Frankfurt-Dubai - Auckland in Premium Economy gebucht und bezahlt, und nur Economy bekommen, bis heute noch keine Erstattung bekommen, flugzeit hin 22 Stunden zurück 24 Stunden in extrem engen Sitzen, unzumutbar bei solch einer Langstrecke, und das im A 380,die 3…",1.0,,,Emirates,,,,
36,Zry4S4Fh,,"Sehr sauberes, gepflegtes Flugzeug, freundliches, aufmerksames Personal, ausgezeichnete Speisen und Getränke, ruhige, grosse Sitz- bzw. Liegemöglichkeit.",5.0,,,Emirates,,,,
37,BoKZT1y0,,"Massive Verspätung mit schlechter Kommunikation. Bordservice, Essen usw. viel schlechter wie früher. Im übrigen mittlerweile auch sehr teuer. Bord-Entertainment auch veraltet - permanent dieselben Filme. Wir werden zukünftig mit anderen Airlines fliegen!!!",2.0,,,Emirates,,,,
38,PdR8jHv3,,"AKL-DXB in einem Stück! und DXB-MUC je in A380. Viel Platz, absolut ruhige Flüge. Essen war sehr gut. Getränke werden sehr oft angeboten. Wenn wieder nach AKL dann Emirates!",5.0,,,Emirates,,,,
39,F6FMm8K2,,"Die Abfertigung in Dubai ging trotz einiger Probleme mit dem Pass einer Mitreisenden dank der Hilfe von Emirates sehr schnell. Es ist ständig jemand vom Personal im Check-in Bereich und kann sofort helfen.
Ich habe Flugangst und habe dies den Flugbegleitern bereits vor dem Start mitgeteilt. Dazu habe ich eine Schachtel Mozartkugeln überreicht, was die Crew sehr gefreut hat. Während des gesamten Fluges hat sich immer jemand nach meinem Befinden erkundigt und gefragt, ob man mir etwas Guten tun kann. Sehr angenehm!
Die Sitze in der Economy sind sehr eng, die Beinfreiheit aber wesentlich besser als bei anderen Fluglinien. Das Essen ist sehr gut, reichlich und wird heiß serviert. Die Bestellung von Spezialmenüs hat bestens geklappt. Getränke (auch alkoholisch) gibt es unlimitiert kostenlos.
Das Inflight Entertainment ist phänomenal, mehr kann man nicht anbieten. Man kann bereits vor dem Flug über die Website eine Playlist erstellen. Nach dem Start verbindet man sich mit dem System an Bord (kostenlos) und kann die gewünschten Filme, Musik etc sofort abrufen, ohne das gesamte System (6.000 Kanäle) durchsuchen zu müssen. Kopfhörer, Kissen und Decke werden gratis angeboten.
Die Toiletten sind sehr sauber und werden während des Fluges immer wieder gereinigt. Auch die gesamte Maschine macht einen sehr sauberen und gepflegten Eindruck.
Die Crew ist ausgesprochen freundlich, zuvorkommend und sehr charmant. Ich denke, dass Emirates auch hier die Besten sind.
Für mich sind Emirates einfach spitze, egal in welcher Flugklasse!",5.0,,,Emirates,,,,
40,7bzLcMMI,,Aufgrund nicht so toller Erfahrungen mit Lufthansa und Condor haben wir uns für unseren Urlaub in Dubai für Emirates entschieden. Diese Fluggesellschaft hat nach unseren Informationen sehr gute Bewertungen erhalten und wird von vielen Kunden gelobt. Da wir Erfahrungen mit…,3.0,,,Emirates,,,,
41,eBGwcnTB,,"…. habe im Vorfeld auf diversen SocialMediaKanäle einige sehr kritische Rückmeldungen, ja sogar Shitstorms mitbekommen. Wir ware aber auf Grund persönlicher Informationen von Freunden und Geschäftskollegen überzeugt mit Emirates den richtigen Flugpartner in die VAE gewählt zu…",5.0,,,Emirates,,,,
42,o9pslsPV,,"Wir sind vor zwei Wochen mit Emirates von Hamburg über Dubai nach Bangkok geflogen. Wir waren im Vorfeld recht verunsichert durch die vielen schlechten Bewertungen, hatten aber wenig gute Alternativen, also Augen zu und durch? Wir waren gespannt…Und wir müssen sagen, wir können…",4.0,,,Emirates,,,,
43,4LwpUQUt,,"Wir haben das erste Mal bei Emirates gebucht, nachdem wir von der Swiss mehrfach vernachlässigt wurden. Es ist eine ausgezeichnete Airline wo der Kunde noch als Kunde gepflegt wird.",5.0,,,Emirates,,,,
44,2nD2SBmf,,"Emirates:(selbst)überschätzteste Fluglinie weltweit
... und selbst dieser eine Stern ist völlig überbewertet: ganz mieser Service; präpotentes, Fakten negierendes ""Beschwerde-Management"" im Umgang mit berechtigten Reklamationen, immer unpünktlich (nie schedulded - sowohl bei Abflug als auch Ankunft), überhebliches Board-Personal (=Kellner), ... to be continued!
FAZIT: definitiv nicht zu empfehlen",1.0,,,Emirates,,,,
45,lW4i76UY,,Preis - Leistung unzufriedenstellend. Schlechtes Service. Unfreundliches Bodenpersonal. Komplette Organisation ein Chaos. Rollstuhlservice mit so langen Wartezeiten dass man nicht einmal die Lounge benutzt werden konnte. Ein einziges Desaster. Absolut nicht zu empfehlen.,1.0,,,Emirates,,,,
46,SZIwLy7j,,Sowohl ich als auch meine Frau sind Vielflieger und Emirates Skywards Mitglieder. In den vergangenen 20 Jahren haben wir zigtausend EUR für Flüge bei Emirates ausgegeben und waren auch bis dato zufrieden. Die Qualität hat allerdings seit der Pandemie merklich nachgelassen - ein…,1.0,,,Emirates,,,,
47,73DvdrqP,,"Wir wollten am20. Januar nach Dubai fliegen für einen entspannten Babymoon. Leider hat uns der Hinflug die gesamte Reise versaut. Der Flug sollte um 21:20 Uhr starten, wegen der Wetterverhältnisse musste das Flugzeug erst enteist werden. Das dauerte seine Zeit, als wir fertig…",1.0,,,Emirates,,,,
48,1DXViSRe,,"Wir hatten bei Emirates Sitze mit Beinfreiheit gebucht und für diese auch extra noch etwas bezahlt. Am Schalter beim Einchecken haben wir erfahren, dass unser Flug mit einem Anderen zusammengelegt wurde und daher unsere gebuchten Sitzplätze verfallen sind. Wir hatten…",1.0,,,Emirates,,,,
49,GeFnNFdm,,"Leider ist mein Emirates Flug im Juli 2020 coronabedingt ausgefallen.

Trotz email von emirates letzten September, dass meine Kosten über 600 Euro erstattet werden, erfolgte keine Geldüberweisung.

Zu erreichen sind per Telefon nur englisch sprechende Leute, die die Anfrage ""weiterleiten"".

Bis heute erfolgte keine Gelderstattung, es ist schade, dass man ohne den Rechtsweg keine Hilfe bekommt.

Ich würde davon abraten bei Emirates zu buchen.

Falls jemand von Emirates das hier liest, bitte ich im Kontaktaufnahme!

Ticket No : 176 3371296224
Refund Request/ TAX Credit Note No : 5968038",1.0,,,Emirates,,,,
50,8cKjQlVJ,,Beim Check-in am Emirates Schalter in Manila wurde bei meinem Rückflug eine Flughafensteuer erhoben. Diese wäre nicht in meinem Ticket enthalten. Alle Gebühren müssen aber nach geltendem Recht im Ticket enthalten sein. Eine Anfrage nach dem Flug bei Emirates führte zu keiner…,1.0,,,Emirates,,,,
51,fFxQaeFu,,"Bisher war ich, gerade für die langen Strecken nach Australien und Süd-Ost-Asien, ein echter Fan von Emirates. Zwischenzeitlich muss man jedoch sagen, dass Glanz und Gloria weg sind. Teilweise sind die Sitze schon so ausgeleiert, dass sie ständig nach hinten wegklappen und…",2.0,,,Emirates,,,,
52,Cr3jnGBV,,"Wir fliegen seit Jahren nur Emirates weil wir den Service so gut fanden. Dieses und letztes mal gab es fast keine Getränke, das erste nsch über zwei Stunden. Essen war wie immer gut. Das schlimme sind die vielen Osteuropäischen Stewardessen die so überheblich und unfreundlich…",4.0,,,Emirates,,,,
53,2xNs7Amu,,"Was ist mit den Emirates passiert, ist ihnen das Geld ausgegangen. Vor 2019 war auch die Holzklasse komfortabel und gepflegt, jetzt wie in einem durchschnittlichen Ferienflieger. Damals wurden wir noch mit telefonieren über den Wolken verwöhnt. Was nützt ein großer Flieger wenn…",2.0,,,Emirates,,,,
54,CZLALFQK,,"Nie wieder Emirates -München Flughafen Emirates war so schlimm, unsympatisch und wollten dich nur loswerden gar keine Hilfestellung.

Ich wollte mit meinem Freund nach Indonesien fliegen.
Sie konnten ihn nicht fliegen lassen aufgrund seiner Visa wegen seiner Nationalität (Syrien), österreichischer Konventationspass war vorhanden.
Per Email wollten Sie nicht zurückschreiben ich hatte angerufen bis ich endlich die Nummer von München Flughafen Emirates bekommen hatte und bittete mir auch per email zu antwortete sagte mir ein Mitarbeiter das der davorige beschäftigt ist und zurückschreibt wenn er Zeit hat was sowieso nue passierte.
Sie schlugen uns nach viel Gerede vor es umzubuchen so lang bis sein e-Visa B112 zugestellt wurde circa 6 Tage.
Mich ließen Sie fliegen und musste mich entscheiden ob ich allein fliege oder mit Ihm mein Pass wurde auch kontrolliert und akzeptiert.
Ich entschied mich in 6 Tagen mit Ihn zu fliegen. Da wir komplett ein neues Ticket buchen musste konnte nur eine Person reisen ich war gestern dort und aufeinmal sagen Sie es geht nicht aufgrund des Ablauf datum des Passes ein paar Tage drüber sind.
wieso wird das mir nicht vorher gesagt wieso habe ich schon wieder mein Geld für ein Ticket ausgegeben obwohl es beim ersten mal so ausgemacht wurde.
Hätte ich dies früher gewusst wär ich beim ersten mal geflogen oder hätte nicht schon wieder für ein neues Ticket bezahlt.

So was finde ich unakzeptabel",1.0,,,Emirates,,,,
55,Dse9e8Uy,,Verstehe nicht wieso Emirates immer so groß gemacht wird. Extrem unsympathisch antworten nie auf deine Mails nur wenn du anrufst heißt es (macht er wenn er Zeit hat) umd es passiert trotzdem nicht einfach nur frech giltet für München Flughafen Emirates! Erbärmliche Unmenschen…,1.0,,,Emirates,,,,
56,GcSQEaav,,Hervorragende Fluggesellschaft mit Top Boardservice und Boardentertainment. Falls mal was schief geht kriegt man ohne Tamtam eine angemessene Entschädigung. Emirates immer wieder gerne!,5.0,,,Emirates,,,,
57,AcM19bPO,,"Ich bin im Oktober das erste Mal mit Emirates geflogen, von Hamburg nach Dubai First, von Dubai nach Bali Business, war nicht anders buchbar. Der Flug von Hamburg mit dem A 380 war, nicht zuletzt wegen der sehr gut aufgelegten Crew, ein Erlebnis. Der Weiterflug und der Rückflug…",3.0,,,Emirates,,,,
58,1OZqkyQq,,Bezahlte und reservierte Plätze 2x nicht bekommen. Essen schlecht! 2 Sitze mussten vorm Abflug noch repariert werden. Entertainment und Pünktlichkeit gut.,2.0,,,Emirates,,,,
59,q3U1ybA2,,"Wir haben schon viele Fernreisen unternommen sowohl mit Emirates aber auch mit anderen Linien.
Wir haben uns für die längere Strecke (Dubai-Denpasar und zurück) einen zweier Sitz gebucht. Leider ist in der ersten Reihe die Lehne in der Mitte fest. Das ist sehr suboptimal.
Der Sitzabstand ist völlig okay.
Der Service war katastrophal, man bekommt nur zweimal was zu trinken angeboten (plus einmal tee/Kaffee) bei 9 Stunden, ja man kann es anfordern aber ich finde das geht nicht. Am Anfang jedem ne kleine Flasche Wasser wäre schon ausreichend. Im Hinflug wurde auch noch Händedesinfektion und Masken verteilt. Im Rückflug nicht mehr. Da hatten die Mitarbeitende selbst kaum Masken auf. Das man jemanden an das Tragen erinnert kann man dann natürlich nicht erwarten. Warum man zum Frühstück irgendwelche warmen Speisen anbieten versteh ich nicht, brauch ich nicht, aber andere Vll, das ist okay.
Bei einem 6 Stundenflug würde ich am Anfang auch zumindest einen kleinen Snack in Form von Studentenfutter oder Salzbrezeln etc. anbieten und nicht 2 Stunden vor Landung das Essen. Insgesamt waren die insgesamt 4 Flüge alle verbesserungsbedürftig.",2.0,,,Emirates,,,,
60,a1DABrc7,,"Selten so etwas unfreundliches und inkompetentes Personal wie das von Emirates am Düsseldorfer Flughafen erlebt. Hochnäsig, arrogant wäre noch untertrieben. Eine vernünftige Auskunft bekommt man aufgrund von Ahnungslosigkeit auch nicht. Nach einem ganz schlechten Check in wurde…",1.0,,,Emirates,,,,
61,jHb6fjQh,,"Habe mich so gefreut mal mit Emirates zu fliegen und werde es nie wieder machen. Bin sehr enttäuscht. Alle Sitze am Fenster und nicht im Mittelgang sind schon vor dem checkin ausgebucht für irgendwelche special Kunden, die schon bei der Buchung den Sitz auswählen dürfen. Das hab…",1.0,,,Emirates,,,,
62,G4rnUNmh,,"Das mit Abstand beste Flugerlebnis weltweit Bin viel rumgekommen und mit sämtlichen Airlines durch die Welt geflogen,aber nirgends fühlt man sich so wohl wie bei Emirates! Der Service,das Essen das Entertainment Angebot die Beinfreiheit alles viel angenehmer als bei den anderen…",5.0,,,Emirates,,,,
63,ZoeZB6uQ,,Bin früher öfters mit Emirates geflogen und hatte immer nur die besten Erfahrungen damit. Nach der Pandemie hat sich mein Gesamtbild dieser Airline leider schlagartig zum negativen gewendet! Abgesehen von wiederholten Verspätungen und wirklich mangelnden Sitzkomfort (früher…,1.0,,,Emirates,,,,
