,_id,title,text,rating,reviewer_handle,language,airline_name,flight_date,flight_connection,flight_type,booking_class
14,2MXtSAJT,,"Sehr angenehmes Reisen, gutes Essen- und Trinkangebot. Ein Stopp-Over in Singapur nehme ich gerne in Kauf, da der Flughafen auch sehr angenehm ist um einige Zeit dort zu verbringen.",4.0,,,Singapore Airlines,,,,
15,qlshO1Qi,,"Sicherlich eine gute Airline mit einem guten Service, doch gibt es gerade in der Premium Economy Klasse noch erhebliches Verbesserungspotenzial. Die Sitze sind nicht so bequem, wie z.B. bei Air New Zealand und auch das Essen, wird nur mit Plastik und in Aluschalen serviert. Hier gibt es keinen Unterschied zur Economy Klasse. Das Entertainment Angebot und großzügig, so dass auch lange Flüge kurzweilig sein können.",4.0,,,Singapore Airlines,,,,
16,xiLrvN0z,,"Das Flugpersonal ist 1A - sehr freundlich, hilfsbereit und zuvorkommend! Es wurde immer wieder Wasser nach geschenkt und stets nach dem Befinden gefragt. Wir fühlten und super gut aufgehoben.

Das Essen war sehr lecker und die Auswahl ist riesig. Es wird mit viel liebe präsentiert und schmeckt sehr gut.

Die Betten werden auch vom Flugpersonal gemacht, falls es selber nicht gemacht werden kann.
Vielen Dank für den super Service!!",5.0,,,Singapore Airlines,,,,
17,k1gM32fG,,"Singapore Airlines macht alles möglich, um einen angenehmen Aufenthalt an Bord zu haben. Nichts auszusetzen.",5.0,,,Singapore Airlines,,,,
18,ZDJHGhht,,"Das Personal hat wenig Rücksicht genommem.
Hat ein unfreundliches Bild hinterlassen.
Ganz besonders beim vorbeilaufen an den Sitzplätzen die am Gang liegen.

Gut fand ich die Medien bzw Film Auswahl ..",2.0,,,Singapore Airlines,,,,
19,wf7RxXoh,,"Guten morgen, in meinem vorherigen Post war ich so froh ueber das essen bei der sia - diesmal war es nicht so toll. Und die Sitze sehr unbequem. Man muss zum liegen, die komplett umbauen lassen - keine optimale Lösung. Aber das Personal war wieder mal superior !",4.0,,,Singapore Airlines,,,,
20,IvA9eiC2,,"Die Maschine war fuer den kurzen Flug 3 Stunden ok, das Service-personal hervorragend. Und das Essen war ein Traum, gesunde und gut gewürzte Speisen. Aktuell sitze ich im Weiterflug nach Südafrika und hier muss ich sagen (noch nicht losgeflogen) die Maschine ist toll und ich freue mich aufs Essen.",5.0,,,Singapore Airlines,,,,
21,P1IMQgOV,,"wenn Sie die Möglichkeit haben, dann fliegen Sie mit Singapur Airlines, den Unterschied merken Sie gleich beim einsteigen in die Maschine. Wir haben jetzt im Februar 2019 schon den Flug 2020 im Januar wieder gebucht, das soll was heissen. Hatten von 02.18-01.19 die Möglichkeiten des Vergleiches mit Lufthansa, Thai Airways, Vietnam Airlines, Lauda Motion, und Easyjet.",5.0,,,Singapore Airlines,,,,
22,7UQNB9fv,,"Mein erster Langstreckenflug war einfach schön. Nettes, sehr umsichtiges Bordpersonal.Essen war gut. Sauberkeit und technische Ausstattung prima",5.0,,,Singapore Airlines,,,,
23,O3MQzAOQ,,"Der Kabinenservice kann einfach nicht besser sein. Freundlichkeit und Aufmerksamkeit war wirklich nicht zu überbieten. Die Crew übernahm den Transport eines kleinen Sackmessers, das konfisziert wurde beim Einstieg, von Singapur nach Zürich. Und, auch das klappte.",5.0,,,Singapore Airlines,,,,
24,x2bmQjvh,,"Freundlicher service und angenehm viel Platz.
Die flight attendants waren sehr bemüht um das Wohl ihrer Gäste.",5.0,,,Singapore Airlines,,,,
25,6yT61YO0,,"Weder am Service, noch beim Multimedia-Angebot gibt es etwas auszusetzen. Die Mitarbeiter an Board sind sehr freundlich und hilfsbereit. Beim Essen war jedoch nur noch der Fisch erhältlich, die beiden anderen Speisen waren aus. Die Beinfreiheit lässt zu wünschen übrig. Ich bin normal groß mit 1,78 m und konnte mich kaum bewegen. Daher gibt's die Abzüge für die Beinfreiheit und das Essensangebot.",4.0,,,Singapore Airlines,,,,
26,0HyW1Soo,,"Skytrain zum Transitflug nach Basel, zuvorandocken direkt am Gate, nicht lästiges Busfahren im Flughafen. F&B zusammen serviert, leider das erste mal kein Aperitif und Nüsse auf der Langstrecke von SQ vor der Essensausgabe. Hätten wir aber dazu bestellen können. Magnum Eis am Stiel zum Dessert. Immer Mundwasser und Handcreme und saubere Toilette, der Boden im Flieger haben die Stewardessen selbst gereinigt. Unser Fazit: bleibt für uns beste Fluggesellschaft was Service und Freundlichkeit angeht. Wir haben uns einen kostenpflichtigen Exit Platz gegönnt, war jeder Dollar wert.
War unsere Bewertung hilfreich?",5.0,,,Singapore Airlines,,,,
27,YpSYUGYx,,"Das Personal war sehr freundlich und aufmerksam, Getränke wurden häufig gereicht. Der Sitzkomfort war trotz Economy-Class aufgrund der Fußstützen angenehm.
Entertainment hatte nur wenige deutschsprachige Filme im Angebot.
Das Essen war deutlich schlechter als bei einem Konkurrenten aus Dubai, daher der Punktabzug.
Insgesamt war das Preis-/Leistungsverhältnis sehr gut.",4.0,,,Singapore Airlines,,,,
28,0a4gft0w,,"Super Flug mit dem A380, sehr netter und hilfsbereiter Service. Für mich spielt speziell auch die Beinfreiheit eine große Rolle, auch hier war ich vollkommen zufrieden und konnte einen angenehmen Flug genießen. Auch das Essen war für ""Flugzeugkost"" wirklich lecker.
Wir fliegen ungefähr zwei mal im Jahr und sind uns beide einig das Singapore Airlines bis jetzt die beste Airline war mit der wir geflogen sind.",4.0,,,Singapore Airlines,,,,
29,OJr3XV7a,,"Hat alles sehr gut geklappt,von der Platzreservierung bis zum vegetarischen Essen. Auch während den ultralangen Nachtflügen waren die Flugbegleiter innen unermüdlich mit Getränken unterwegs,und standen nicht teilnahmslos in der Bordküche beim Ratschen,was mir bei anderen Airlines schon oft genug passiert ist.",5.0,,,Singapore Airlines,,,,
30,fCjovsSG,,Super Flug vom ZH via Singapore nach Bangkok. Top Service und sehr freundlich. Super Unterhaltungssystem. Gutes Essen. War bestimmt nicht das letztem.,5.0,,,Singapore Airlines,,,,
31,gxALMJxp,,"Meine Frau und ich sind schon mit vielen verschiedenen Airlines geflogen. Wir sind beide der Meinung, das Singapore Airline, die beste Airline ist. Sowohl der Service, das Personal und das Ambiente an Bord von Singapore Airline, haben eine glatte 1+ verdient.",5.0,,,Singapore Airlines,,,,
32,2kUPzwdN,,"Super Flug mit dem A 350, ruhig, pünktlich und sehr netter Service. Wir kommen gerne wieder. PE hat sich auf der langen Strecke gelohnt.",5.0,,,Singapore Airlines,,,,
33,g4Tn4dVR,,"Alles hat ohne Zwischenfälle geklappt. Auch unser Gepäck war schlussendlich in Danang. Von Singapur nach Danang sind wir mit Vietnam Airlines geflogen. War auch einwandfrei.
Rückflug mit der Swiss ab Singapur war eher eine Tortur. Bei Singapur und Vietnam Airlines hat man viel mehr Beinfreiheit als bei Swiss, was für einen Langstreckenflug nicht sehr angenehm ist.",4.0,,,Singapore Airlines,,,,
34,Fn1ye96F,,"Frankfurt-Singapur mit dem Airbus A 380 einfach ein Erlebnis! Beinfreiheit,Service, Entertainment mit Singapur Airlines einfach super! Essen und Service erste Sahne und der Flieger ist einfach phänomenal! Sehr ruhiger 13 Stunden Flug!! Changi Airport einfach Klasse!",5.0,,,Singapore Airlines,,,,
35,c2583Yot,,"Bei Singapore sind die Erwartungen hoch. Umso mehr war ich enttaeuscht ueber meine Fluege von Kapstadt nach Singapur und zurueck. Da die Business Class extrem teuer war, dachte ich Premium bei SIA ist auch Premium, aber weit gefehlt.
Es begann mit der Speisekarte, die vom Vortag und vom Rueckflug war. Die Auswahl war gering, die Qualitaet am unteren Economy Level. Der Service unaufmerksam und nur sporadisch. Der einzige Vorteil waren die etwas bequemeren Sitze. Upgrade auf Business war leider nicht moeglich.
Insgesamt enttaeuschend und laengst nicht auf dem Niveau einer der fuehrenden Airlines!",2.0,,,Singapore Airlines,,,,
36,eBe4HxSa,,"Erstmals und nie wieder haben meine Frau und ich letztes Jahr einen Business class Flug mit Singapore Airlines gebucht.Der Service an Board ebenso wie das vorbestellte Menü waren sehr ordentlich, die Kabine im alten A380 nicht mehr wirklich zeitgemäß, da gibt es durchaus besseres...
Auf dem Rückflug wurde dann der Anschlussflug von Bangkok kommend über Singapur nach Frankfurt aufgrund einer 1,5 h Verspätung in Bangkok verpasst, obwohl noch 20 min bis zur geplanten Startzeit Zeit waren. Der Service in Singapur unfreundlich, man wollte uns einen Flug 15 h später anbieten. Letztlich dann über Paris nach Frankfurt mit 7h Verspätung. Auf eine Antwort des Kundenservice von Singapore Airlines auf meine Beschwerde hin warte ich seit 8 Wochen vergebens.

Auch die Zuteilung des Star Alliance Gold Status wurde mir verwehrt, obwohl die geforderten Flugsegmente und Übernachtungen mit dem Partnerprogramm Golden Circle von ShangriLa absolviert waren. Es fehlte angeblich eine Verlinkung und Anmeldung zu der Challenge auf einer zusätzlichem Homepage....",3.0,,,Singapore Airlines,,,,
37,sSGmOkG8,,"Wir hatten einen sehr guten Flug mit dem A 380 der Singapore Airlines. Wir haben sehr früh gebucht, und konnten uns daher einen Sitz mit Beinfreiheit an einem der Notausgänge reservieren. Das Essen war auch gut, keine Turbulenzen. Das Online Check in funktioniert Super. Gerne wieder",5.0,,,Singapore Airlines,,,,
38,brV1Jmdn,,"Business Class mit Service war Top, Abholung bei Hotel Hayatt in Shanghai mit Luxus MB und perfekter Check in.",4.0,,,Singapore Airlines,,,,
39,kT9roIC9,,"Mit Singapore Airlines (SQ) im A380 in der Business Class nach Singapur zu fliegen war toll. SQ unterhält an vielen Flughäfen der Welt eigene Lounges, so auch in London Heathrow (LHR). Die Lounge hielt viele leckere Speisen und Getränke bereit, außerdem gab es sogar eine Bar mit Barkeeper, an der man u.a. singapurianisches Tiger-Bier oder einen Singapore Sling bekommt.

Der Flug selbst war - wie bei SQ üblich - erste Sahne. Toller Sitz, toller Service, sehr gutes Essen, unglaublich umfangreiches Entertainment-Angebot. Neben sehr vielen aktuellen Filmen gab es neue und alte (klassische) Serien zuhauf. Dank 1-2-1-Bestuhlung der Kabine war der Sitz sehr bequem, breit und ließ sich in ein schönes Bett verwandeln.

SQ hat mal wieder gezeigt, warum diese Fluglinie jedes Jahr unter den Top-Airlines der Welt landet. Klare Empfehlung!",5.0,,,Singapore Airlines,,,,
40,oKBPiUHb,,"Ich hatte mir vor dem Heimflug nach Frankfurt eine schlimme Magenverstimmung zugezogen, mit Erbrechen und Übelkeit! Beim Einchecken machte mein Mann das Bodenpersonal auf meinen nicht gerade guten Zustand aufmerksam! Sofortige Hilfe: man buchte mir Rollstuhl Transport bis Frankfurt durch, bei der Zwischenlandung in Singapur wartete der Rollstuhl bereits auf mich! In meinem entkräfteten Zustand war das eine echte Hilfe! Vielen Dank dafür und auch sonst muss man sagen: an dieser Airline gibt es nix zu meckern!!!",5.0,,,Singapore Airlines,,,,
41,10vh2pX5,,"Die SIA ist eine gute Airline, die aber nicht unbedingt besser oder schlechter ist wie andere Airlines (vor allem der Star Alliance).
Der vielbeschriebene ""besondere"" Service war nicht erkennbar. Wir hatten 4 Flüge mit SIA innerhalb einer Reise, und jedes Team war anders (von engagiert bis wenig kundenorientiert war alles dabei).
Die Maschinen waren bis auf der erste Etappenflug /Boeing 777-300 ER eher etwas älter, aber wir haben uns stets sicher gefühlt.
Wir hatten für alle Etappen die Premium Economy gebucht. Bei der 3. Etappe von Brisbane nach Singapur gab es eine Maschinenänderung und wir bekamen ein ""Downgrade"" in die Economy. Eine finanzielle Rückvergütung gab es nicht; auch hat sich Singapur-Airlines nichts von unserer Enttäuschung darüber angenommen. Sehr schade, weil wir haben die höhere Kategorie ja auch schließlich bezahlt.
Für unsere nächste Reise würden wir nicht mehr unbedingt mit SIA fliegen, sondern orientieren uns dann doch eher am Gesamtreisepreis.",3.0,,,Singapore Airlines,,,,
42,5isJwG2m,,"Hier gibt es nichts zu kritisieren.
Die Stewardessen sind stehts aufmerksam und sehr bemüht.
Auch etwaige Wünsche der mitreisenden Kinder werden weitmöglich ermöglicht.",5.0,,,Singapore Airlines,,,,
43,rw25x9jB,,"Wir sind mit einem neuen A380 geflogen. Ein angenehmes Flugzeug. Der Service an Bord war sehr aufmerksam; alle Flugbegleiter waren sehr freundlich, zuvorkommend und stets hilfsbereit. Das Essen war sehr gut, auch in der Economy Class. Das Entertainmentangebot war sehr umfangreich und es war für jeden etwas dabei.",5.0,,,Singapore Airlines,,,,
44,j9qqpeNS,,Flugzeug und Crew waren sehr gut. Essen ausgezeichnet. Pünktlichkeit sehr gut. In der Lounge in Singapore fehlen die Steckdosen für Handys aufzu laden.,4.0,,,Singapore Airlines,,,,
45,TqCMMEgu,,"Auf dem Flug von Sydney nach Singapur am 11. Januar gab es vor der Landung in Singapur keine einreiseunterlagen, die normalerweise kurz vor der Landung ausgeteilt werden. Wie so etwas bei einem Passagierflugzeug A380 passieren kann bleibt mir unverständlich.?? Zumal der Flug täglich stattfindet. Der lunch vor der Landung war nicht einmal tauglich für die economy Class. Da halfen auch nicht die Tischdecken und das Porzellangeschirr darüber hinweg!!!!",2.0,,,Singapore Airlines,,,,
46,LybeMMJW,,"Bording okey war gut und zügig
Flugzeug alt auch die Einrichtung uralt
Auch die Atandens eher mit sich am schwatzen als um die Gäste zu kümmern
Essen war mies für Business essen könnt ich nicht essen hatte ich bei anderen Airlines im asiatischen Raum viel besseres gesehen auf kurzflügen
Also echt nicht 5star mässig gewesen",3.0,,,Singapore Airlines,,,,
47,Js3wBikE,,"Beim Checkin in Zürich sehr freundlich gewesen auch Swiss Lounge war sehr gut
Bording rasch
Nun die Business war fast ausgebucht im a380 daher der Service sehr stressig
Nach dem Start gab es nochmals ein Getränk und nüsse
Sitz sehr schön und bequem sah neu aus auch das Unterhaltungssistem sehr gut das wahrs dann mit Lob
Freundlichkeit weis nicht war ich von dem was ich bis jetzt gehört hatte über SingaporeAir etwas enttäuscht eine wo mich am Anfang betreut hat war sehrfreundlich aber dann ändern sich die Bedienung und hatte jemand anderes war etwas schnippisch und nicht gut drauf auch sonst würde eher alles stressig empfunden
Food ja die haubtspeise war gut hmm das Frühstück wo ich möchte war zur Zeit wo sie mich gefragt hatte nicht mehr da nahm ich Pork noodeln nun das Fleich wahr sehr zäh und nicht wirklich geniesbahr alles in allem war ich nicht wirklich zufrieden mit dem Service wie man sonst von Singapur hört
enttäuscht auch vom Essen werde nächstes mal wieder die Golfairline bevorzugen",3.0,,,Singapore Airlines,,,,
48,r8ZoVFpQ,,"Hervorragendes Service, sehr gute Getränke- und Speisenauswahl, bequeme Premium Sitze. Einziger Nachteil: die plärrenden Kleinkinder! (Deswegen keine 10 Punkte) Und auch die Singpore Airlines sollte die Gratisfahrten für diese Personengruppen endlich einstellen, das stundenlange Geplärre ist für ALLE anderen Passagiere unzumutbar!",5.0,,,Singapore Airlines,,,,
49,7A9CTQsd,,"Der Service, die Freundlichkeit der Crew und die Ausstattung des Flugzeugs ist kaum zu toppen! Diese Airline ist auf jeden Fall zu empfehlen.",5.0,,,Singapore Airlines,,,,
50,92hYvLov,,"Sauberes Flugzeug,guter Service, Freunliches und aufmerksames Personal. Immer wieder! Einchecken sehr relaxt.",5.0,,,Singapore Airlines,,,,
51,LzEqjdLl,,"Die Economy Plus reicht völlig aus und das Angebot ist super und die Plätze sind mehr als bequem, und ich bin 188cm groß, grosse Screens und von Anfang an tolles Entertainment, toller Service und freundlich! Alles wie man es gewohnt ist",5.0,,,Singapore Airlines,,,,
52,CxdtJY9R,,"Singapore Airlines hat den Ruf die beste Airline weltweit zu sein, diesem wird sie ohne Zweifel in allen Bereichen gerecht!",5.0,,,Singapore Airlines,,,,
53,n58QhkWE,,"Der Check-in hat problemlos funktioniert und auch an Bord waren die Flugbegleiter sehr höflich. Es gab viel und gutes zu Essen. Man konnte jeder Zeit Essen und Trinken bestellen, sodass man den ganzen Flug gut umsorgt war. Auch das Bordentertainment war super und man konnte sich die Zeit gut damit vertreiben.",5.0,,,Singapore Airlines,,,,
54,BvKdO5MF,,"Flug in der Business von Singapore nach Frankfurt mit der 777-300 in der Business Class im Dezember. Frühstücksangebot in der Lounge dürftig. Bereits um 10:00 Uhr waren die Croissants aus und kamen nicht mehr nach, Eier gab es nur als fertiges Omelett mit Käse und Pilzen - eine Variante ohne beides nicht möglich zu bekommen. Einziges Highlight beim Essen, der wirklich frische Salat mit vielen Möglichkeiten der Garnitur. Internet in der Lounge zeitweilig nicht vorhanden. Toiletten nüchtern, effizient, sauber aber an manchen Stellen schon defekt - es fehlte irgendwie der luxuriöse Charme.
Boarding schnell und geordnet, Crew nett.
Kurz nach dem Start ein sehr lautes Pfeifen auf Sitz 16 A. Sehr hoher Ton von den Turbinen im Luftstrom - durchdringend, welcher auf 15 A bzw 17 A nicht zu hören war.
Beim Rufen der wurde mir mitgeteilt, dass dies den ganzen Flug so gehen würde. An Schlafen nicht zu denken, denn mit den Noisecancelling Kopfhörern wurde der Ton noch verstärkt - es war genau auf einer bestimmten Frequenz! Einzige Möglichkeit auf einen anderen Platz sitzen. Der neue Platz, ebenfalls am Fenster, war aber leider schon sehr ""benutzt"" worden, so waren die Sitzkissen lose und durch-gesessen.
Essen leider wieder mittelmäßig, dies entspricht in keinster Weise der Aussage von der besten Business Class.
Bei der Ankunft war mein Schalenkoffer defekt - der Rahmen verzogen, der Koffer lässt sich dadurch nicht mehr rollen, da die Rollen durch den verschobenen Rahmen gegenseitig blockieren. Nur noch mit Kraftanstrengung zu schließen in dem die beiden Schalen aufeinander gedrückt werden. Bei der Reklamation wurde mir mitgeteilt, dass dies kein Reklamationsgrund sei, die Kleider seien weiterhin geschützt und dies wäre die Aufgabe des Koffers. Der Koffer für mich ein Totalschaden, da er sich nicht mehr rollen lässt, obwohl die Rollen komplett in Ordnung sind. Fazit: Für mich als Vielflieger etwas enttäuschend, aber als Variante im Direktflug gut - da die LH Business viel schlechter -, sofern der Preis stimmt. Leider hat der Service in den letzten Jahren gelitten.",4.0,,,Singapore Airlines,,,,
55,4ZzSkhoY,,"Flug in neuer A 380 in der neuen Business von Singapore nach Sydney Ende Oktober 2018.
Silver Kris Lounge riesig aber das Essensangebot sehr durchwachsen bis schlecht (einzig wirklich ansprechende war der frische Salat). Die Lounge war sauber und es gab ausreichend Sitzplätze. Zum Boarding nur wenige Gates bei A 5 entfernt.
Boarding Chaotisch! Im Gatebereich drängte sich alles, es war total überfüllt. Beim Aufruf drängte alles nach vorne und man musste sich um an den Business Class Bereich zu kommen durchkämpfen. An Board nette Crew, Sitz ok, hätte mir aber von dem hochausgelobten neuen Sitz viel mehr erwartet. Leider liegt man immer noch schräg und ein schlafen auf dem Bauch ist nur bedingt möglich, oder man muss total verrenkt liegen, dass man nachher mit Kreuzschmerzen aufsteht. Essen befriedigend. Von meinem Flug FRA - SIN einige Tage zuvor wusste ich, dass das Essen an Bord nicht besonders ist und hatte in der Lounge einen schönen Salat zum Abendessen gegessen. Leider stellte sich meine Befürchtung ein und das Essen war von der Auswahl sowie der Ausführung mittelmäßig. Schade, das war früher anders! Filmauswahl gut, jedoch zu viel Augenmerk auf Action und Drama sowie bei den Europäischen Flimen auf Französichsprachige. Deutsche Filme in diesem Monat nur 2 während bei den Französischen 10 angeboten wurden.
Ankunft in Sydney reibungslos und durch den e-pass auch sehr schnell.
Was jedoch den ganzen Flug schlecht erscheinen lässt, waren die Toiletten. Sobald man in die Nähe der Toiletten kam, roch es bereits nach Urin. In den Toiletten noch schlimmer. So als wären diese seit Wochen nicht mehr gereinigt worden. Richtig übel. Das Kabinenpersonal versuchte dann die Toiletten zu reinigen, hatten aber wenig Erfolg den Gestank zu beseitigen (Mein Rückflug SYD - SIN im November, war durch Zufall im gleichen Flugzeug und was soll ich sagen, die Toiletten stanken immer noch! Es hatte sich nichts geändert!). Dies lässt eine renommierte Airline nicht gut aussehen und ehrlich gesagt, mache ich mir Sorgen, wenn schon die Toilette nicht gereinigt wird bzw. nach einer Beschwerde nicht untersucht wird, was das Problem ist und innerhalb einer bestimmten Zeit abgestellt wird, was ist dann mit dem Rest der Wartung/Service/Reinigung? Für mich bedenklich, daher nur 3 von 5 Punkten.",3.0,,,Singapore Airlines,,,,
56,d6E6FGW0,,"Gelassen Asiatisch ist anders! Boardpersonal war chaotisch, unkonzentriert und z.T. angenervt. Wirkten v. Anfang an gestresst. Essen war schrecklich, z.T. gänzlich ungenießbar. Größtenteils zurückgehen lassen. War sehr hungrig! Getränke bestellen war schwierig und auch nicht immer erfolgreich...
Abläufe wirkten insgesamt sehr unorganisiert und irgendwie unlogisch.",2.0,,,Singapore Airlines,,,,
57,xXIRhq2J,,"Wir sind mit einer 777 nach Singapur geflogen. Der Service war sehr gut und die vorbestellte Verpflegung ebenso.
Die Sitze waren von der Bequemlichkeit ok, die Notausgabgplätze ab so doof angeordnet, dass es öfter zum Kontakt mit vorbeilaufenden Leuten kam.

Rückflug im 380er war dahingehend besser, da es vollwertige Notausgangplätze waren.
Check-in und alles andere war gewohnt gut.",4.0,,,Singapore Airlines,,,,
58,UNzLCIZW,,"Die Strecke Singapur-Auckland flogen wir im A380 von SQ in Biz. Dieser Flug war sehr angenehm, die Sitze sehr komfortabel.

Die Strecke Auckland-Singapur flogen wir in den Suites des A380. Wir hatten 2 Plätze in der Mitte, die sich in ein richtiges Doppelbett umbauen lassen. Die Essens- und Getränkeauswahl war sehr gut, der Service wirklich überwältigend. Wir haben uns 10 Stunden sehr wohl gefühlt. So macht Reisen Spaß. Wir haben schon einige Flüge in der First Class absolviert (QR, EK, LH) aber die SQ hat bisher alles übertroffen.",5.0,,,Singapore Airlines,,,,
59,7BvcizAg,,"Der Service und der größere Sitzplatzabstand war den Aufpreis wert. Dazu noch 5 kg mehr Freigepäck.

Es waren sehr angenehme Stunden im Flugzeug.",3.0,,,Singapore Airlines,,,,
60,gnmfh3FI,,"Freundlicher und zuvorkommender Service welcher gerade bei langen Flügen den Unterschied zu anderen ""Grossen"" Airlines ausmacht. Das Verpflegungsangebot war während dem ganzen Flug trotz Turbulenzen erhältlich, die Cabin Crew hat sich toll um alle Gäste gesorgt. WC's waren immer sauber. Bordunterhaltung TOP mit den neusten Kinofilmen und TV Serien. Ich freue mich auf den nächsten Flug.",5.0,,,Singapore Airlines,,,,
61,srcwGVNc,,"Top Airline, super service, freundlich, motiviert, viel besser geht es kaum. Wenn möglich buche ich nur noch Singapore Airlines.",5.0,,,Singapore Airlines,,,,
