,_id,title,text,rating,reviewer_handle,language,airline_name,flight_date,flight_connection,flight_type,booking_class
14,UyOgsMHy,,"Unglaubliche Zustände, wir durften wegen fehlendem Aproval (jüngster Sohn) das Flugzeug nicht besteigen, deshalb haben wir den Flug von Cancún nach Washington (Transfer) verpasst. 21 Dollar für nichts verlangen, pro Person für ein VISA, obwohl nur Transfer, wow! Dann in den USA Chaos pur, in der Ankunftshalle ein Durcheinander, keine Klimaanlage, zwei Angestellte für nicht US-Bürger, im Schneckentempo zur Kontrolle, über zwei Stunden in dieser Warteschlange gestanden. Uns wurde mehrfach untersagt, Videos der Situation zu machen, da einige Menschen kollabierten, ansonsten wären wir verhaftet worden! Es wurde immer wieder durchgesagt, dass sich die Touristen keinerlei Sorgen machen müssten, die Flieger würden alle warten. Eine grobe Lüge, einfach unfassbar! Dann nach diesen zwei Stunden im Laufschritt zur Gepäckausgabe, da ja bei den Amis das Gepäck nochmals Re-Checked werden muss. Dort dann wieder Chaos, niemand der Angestellten wusste, wo das Gepäck des Fluges aus Mexiko ankommen wird...
Wir dann wieder nach etwa 40 Minuten unser Gepäck in den Händen gehabt, im Laufschritt zur RE-Check Kontrolle, dort war das Förderband defekt. Okay, dann durften wir gnädigerweise unser Gepäck stehen lassen und uns zur Sicherheitskontrolle begeben, dort wieder eine Endlos-schlange. Nachdem wir die Kontrolle passiert hatten, durften wir hoch, dort stand schon ein UN Angestellter welcher uns mitteilte, dass die Flieger nun alle schon weg seien, wen erstaunt dies noch? Wir als zum C20 Schalter für die Umbuchung, wer ist erstaunt, eine Schlange vom Schalter bis fast nach China! Der nächste Flieger auch wieder verpasst, auch kein Wunder, bei einer erneuten Wartezeit von 2 Stunden und 22 Minuten!",1.0,,,Singapore Airlines,,,,
15,B13CCIge,,"Erst das positive. Obwohl wir nicht dafür bezahlt haben, wurden uns als Familie 6 Plätze neben einander zugewiesen. Die Beinfreiheit war genügend.
Die Rückenlehne konnte man leider nur sehr minimal zurückstellen, sodass das Schlafen schwierig war.
Was ich aber unmöglich fand war das Personal. Die Damen waren alle gestresst und frech. Nicht nur eine oder zwei, sondern alle die da waren. Jeder hat seine Geschichte aber wenn man es den Kunden so spüren lässt, ist es nicht mehr professionell. Im Vergleich zu unserem Hinflug mit Lufthansa waren Welten. Sehr schade…",2.0,,,Singapore Airlines,,,,
16,I08oQlx7,,"Wir wurden von AA auf UA umgebucht. Der Flug war ok und die Dame beim Boarding auch ( Sitzplätze wurden getauscht zu unserem Vorteil), das wars dann aber auch schon...

... check in Vollkatastrophe, 1h an Automaten immer wiederdieselbeFehlermeldung, der Mitarbeiter ignorierte uns gekonnt. Dann kann endlich eine Dame, ich erkläre ihr das Problem und sagte ihr was sie tun soll... das Ganze dauerte keine 5 Minuten... Bodenserice gleich NULL...",3.0,,,Singapore Airlines,,,,
17,HBiYNJCC,,"Ich hatte mich vor meiner Rückreise aus Kanada erkundigt, was es kostet meine Wintersachen (Snowboard) mit nach hause (Deutschland) zu nehmen.
Nach mehreren Versuchen Telefonisch oder Per E-Mail wurde mir nicht geantwortet. Laut Internet (offizielle Seite der Airline) habe ich meine Masse eingegeben und dort Stand das ich es umsonst mitnehmen könnte. Am Flughafen wurde ich zur Kasse gebeten und musste 260 Dollar exrta bezahlen! Hätte ich das gewusst, hätte ich es einfach mit Cargo für nicht mal die Hälfte verschickt.
Ganz schlechter Kundenservice",1.0,,,Singapore Airlines,,,,
18,3xYTkq97,,"während 2wöchigem Urlaub war Koffer unauffindbar; Rückerstattung der verauslagten Kosten nach 10 (in Worten: ZEHN) Monaten, aber erst nach unzähligen Chats, Emails und Einschaltung einer Schlichtungsstelle (SÖP), ohne jegliche Erklärungen und Entschuldigungen",1.0,,,Singapore Airlines,,,,
19,ULdou4IX,,"Nachdem die United Airlines zu spät in New York ankam , wurde der Weiterflug nach Berlin verpasst. In dem gebuchten Hotel in Washington konnte man nicht übernachten . Hier waren Kakerlaken und Dreck überall . Wir fanden ein anderes Hotel und der Flug sollte am nächsten Abend gehen. Den Koffer sollte man abholen , um nach 2 Stunden zu erfahren, dass man ihn nicht bekommt..Nur eine Zahnbürste und eine leere Trinkflasche und einen Gutschein über 15 Dollar zum Essen und das nach ewigen Schlangen am Schalter der United . Am nächsten Tag sollte der Flug nach einer Stunde Verspätung losgehen. Nach etwa 3 Stunden bemerkte man , dass die Maschine Fuel verliert und nicht über den Atlantik kommt, es wurde umgedreht und nach Washington zurückgekehrt . Die Hotels waren alle voll, keine Hilfe bei der Suche . Man musste sich selbst darin kümmern und bezahlen sowie das Gepäck abholen.
Am nächsten Tag soll es angeblich keine Flugverbindung gegeben haben , also wurde umgebucht auf den übernächsten Tag und das mit Zwischenlandung in Frankfurt mit weiterer Wartezeit von 5 Stunden dort. Ankunft in Berlin 3 Tage nach geplanter Ankunft , wenn nicht noch etwas dazwischen kommt .",1.0,,,Singapore Airlines,,,,
20,Zq9mJBAk,,"Wo soll ich anfangen… Wir haben die Flüge zur Hochzeit geschenkt bekommen. Nette Idee, aber bitte NIE wieder! Aufgrund von Flugverspätung haben wir den Anschlussflieger verpasst und wurden auf einen neuen Flug am nächsten Tag umgebucht. So weit, ok. Aber ein Hotel wurde uns nicht bezahlt und leider wurden auch unsere Koffer nicht dazugebucht. Das Ende vom Lied waren: Hotelkosten und extra Gepäckkosten (50$ pro Koffer!) und eine Verspätung von etwa 12h und ein Urlaubsanfang, den man sich hätte sparen können.",2.0,,,Singapore Airlines,,,,
21,LRxQfSwG,,"United teilt mir mit, dass man das Fluggerät hätte tauschen müssen. 1 Tag vor Abflug. Man habe versucht mir den gebuchten Tarif Eco Plus, den Sitz 21 L durch den Tausch auf 31 L annähernd gleich gut zu gestalten. 31 L ist der Sitz am Notausstieg in der Eco. Beinfreiheit ist das einzige, was eingehalten wurde. Eiskalte Luftströmungen in der Nacht, Frühstück nicht wie vertraglich vereinbart. Die Fluggesellschaft betrügt und das gnadenlos !!! Nie wieder !!!",1.0,,,Singapore Airlines,,,,
22,KbRnllY0,,"Unfreundliches Bordpersonal, schlechtes Essen und dann noch sehr wenig, Lautsprecheransagen nicht zu verstehen, komplett verdreckte Toiletten bereits nach 1 Stunde Flugzeit, Sitzplatzreservierung zu horrenden Kosten (169 USD und 229 USD).",2.0,,,Singapore Airlines,,,,
23,SSAvUv9L,,"Unfreundlich.. Schmuddelig… Verspätet…
So etwas erlebt man wirklich nicht oft und hätte ich gewusst was das für ein unangenehmer Flug würde hätte ich 200Euro mehr für eine andere Airline bezahlt. Es fing schon an am Gate in San Francisco. Ein unglaublich unverschämte Frau wies uns an (und damit meine ich schreite rum) wie wir uns aufstellen sollten. Einen Sinn oder eine Logik konnte ich dabei nicht erkennen. Wenn dann mal jemand etwas falsch verstanden hat, schrie sie die Person schon fast and und sagte Dinge wie „vielleicht sollten sie mal lernen zu zuhören“ oder „sind sie etwas dumm“. Also das was wirklich eine Umverschämtheit. Als wir dann alle im Flieger waren mussten wir 50 Minuten warten. Niemand informierte uns wann es losgeht. Die Sitze und Reihen waren so eng wie in einem Kurzstrecken-Billig-Flieger-, die Kissen und Decken waren ein Witz, das Essen kam teilweise schon offen auf das Tablett, und auch was es genau gab wurde auch auf Nachfrage nur mit „Chicken“ oder „Pasta“ beantwortet. Aber die Absolute Krönung war Unfreundlichkeit und Lustlosigkeit des Personals. Das kann auch daran liegen das alle schon mindestens über 50Jahre alt waren. Auf Kundenservice hatten sie auf jedenfall keine Lust. Nie wieder United Airlines.",1.0,,,Singapore Airlines,,,,
24,YRtKAo1A,,"United hat unsere Flüge geändert, dann eine kostenlose Stornierung angeboten, die wir angenommen haben, zahlt aber einfach das Geld nicht zurück, trotz mehrfacher Aufforderung. Einfach unprofessionell.",1.0,,,Singapore Airlines,,,,
25,XtwQp3Cn,,"Kein guter Service. Den Flug kann man natürlich buchen. Dann möchte man das Gepäck hin zu buchen und stellt fest, dass dies aus Europa als Europäer nicht möglich ist. Man muss teuerer vor Ort in SFO buchen. Die Hotline hat dies bestätigt und bietet keine Lösung an. War der Erste und Letzte Flug mit United. Kann ich nicht weiterempfehlen.",2.0,,,Singapore Airlines,,,,
26,gb7Q9FX5,,"Hinflug mit 777-300 Brüssel - Washington. Nach dem Sitzen sofort bemerkt, boah ist das eng hier. Laut seatguru hat United von dem US Carriern die schmalsten Sitze in der 777 verbaut.
Rückflug Newark - London mit einer 767 genau das Gegenteil. Sehr guter Sitzabstand und sehr gute Breite..
Leider war bei der Sitzplatzwahl kein einziger kostenlos wählbar.
Also man bucht einen Flugtarif mit Sitzplatzwahl und muss doch bezahlen. Das nennt man Kundenverarsche.
Sind dann zum Check in Bereich gegangen. Standen am Tresen und der Mitarbeiter dahinter regte sich nicht. Bis von hinten eine Dame von United kam und uns in einem militärischen Befehlston zu Verstanden gab, das wir unseren Reisepass in die Maschine am Tresen scannen müssen.
Sorry United, so eine Eincheckprozedur war uns bis dato unbekannt.
Also der Passagier muss in EWR selber einchecken. Demnächst wahrscheinlich auch noch selber fliegen...
Unser Flug sollte von Newark über London nach Brüssel gehen.
Nur das Ticket nach Brüssel wurde für unseren Sohn ausgedruckt. Für uns 2 leider nicht. Warum, wusste man nicht und wir sollten in London die Airline kontaktieren.
Bei 1 Stunde 20 Aufenthalt eine sportliche Aufgabe.
Nun waren wir am Gate, welches sich in den nächsten 2 Stunden 2 mal wechselte. Von 102 auf 108 und dann doch wieder 102.
Abflug war für 21 Uhr vorgesehen. Dann wurde daraus 22 Uhr. Und dann 22:50 Uhr.
Grund war kein freies Gate für diese Maschine vorhanden.
Auf die Frage wie das mit unseren Weiterflug nach Brüssel funktionieren sollte, wurde mit einen Augenverdrehen und einer patzigen Antwort auf Brüssel Airlines verwiesen.
Im Flieger war das Chaos nun perfekt. Anscheinend wurde verschiedene Plätze doppelt vergeben.
Fazit:
Dies war unsere 28. USA Reise. Noch nie wurden wir so arrogant, patzig und von oben herab durch das Personal am Boden behandelt.
Es kam ein Gefühl auf, das wir als zahlende Gäste doch eher lästig sind.
Das Personal im Flugzeug war immer sehr nett, nur beim Check In und am Gate arbeiten wohl Leute, die sehr unzufrieden sind....",2.0,,,Singapore Airlines,,,,
27,YEGVCiY8,,"Ich wollte auf einen Surftrip nach El Salvador - oh Wunder - ein Surfboardbag mitnehmen. Da ich dies bei der Online-Buchung meines Fluges nicht hinzufügen konnte, habe ich kurz darauf die Hotline angerufen. Dort sagte man mir, dass dies möglich sei, aber das Bag hinsichtlich der Dimensionen (Länge+Breite+Höhe - sowas erlebte ich auch zum ersten Mal) 300 cm nicht überschritten dürfe. Tat es aber, daher habe ich mir ein neues Bad und auch gleich noch ein neues, etwas kürzeres Surfboard gekauft, da ich ja die tollen Wellen in El Salvador genießen wollte. Soweit so gut, als ich dann wieder anrief sagte mir dieselbe Mitarbeiterin - habe sie direkt an der Stimme wieder erkannt - dass eine Mitnahme eines Boardbags über Washington-Dulles gar nicht möglich sei. Ich war wirklich baff. Da hatte ich zusammen nochmals 1500 € für das - so dachte ich - passende Equipment ausgegeben und nun sollte das gar nicht gehen?! Man bot mir dann an den Flug auf eine Verbindung über Houston umzubuchen (gegen Aufpreis! Anmerkung: Ich hatte ein Business-Class-Ticket für ca. 3500 €!) wo ich zudem am Flughafen hätte übernachten müssen. Das lehnte ich dankend ab, da ich ja Business gebucht hatte um entspannt anzukommen und nicht um die Nacht am Flughafen zu verbringen. Als ich dann in El Salvador ankam - ich hatte meinen Frieden mit der Angelegenheit gemacht und mir gedacht: Nun gut, weißt Du es für's nächste Mal besser und checkst das vorher ganz genau ab - traf ich eine Deutsche, die auch über Washington mit United geflogen war und ein Boardbag dabei hatte und nicht mal extra dafür bezahlen musste, obwohl sie Economy geflogen ist. Als ich United damit über ihr sog. ""Customer Care"" konfrontiert habe, kam nach 3 Wochen ein erneuter Standard-Text ohne Erklärung warum und ohne das Angebot einer Kompensation. Leute, Kundenservice sieht anders aus, das ist ein schlechter Witz. Nie wieder United Airlines!!!",1.0,,,Singapore Airlines,,,,
28,fjvdMCiE,,"Ich hatte leider ein Problem mit dem Flug, welches sich rasch behoben lies Dank dem Kundenservice. Als ich merkte das mein Rückflug nicht verfügbar war (3 Tage vor Abflug) wurde mir innerhalb 1 Stunde ein Ersatz Flug organisiert als auch 1 Stunde vor dem Check-In ein weiterer Wunsch per Kundenservice kostenlos erfüllt. Andere Airlines würden dafür extra verlangen.
Nicht nur aber der Kundenservice finde ich Spitzenklasse sondern auch die Flüge mit der Airline. Im Flugzeug selbst hatte ich als Economy sehr viel Beinfreiheit, Wifi und gute Auswahl an Filmen etc.",5.0,,,Singapore Airlines,,,,
29,DDy5F1wg,,"Alle meine im Zeitraum von drei Wochen durchgeführten Flüge waren verspätet.
Hinflug so verspätet, dass ich erst am nächsten Tag weiterfliegen konnte, auch mit Verspätung. Hotel wurde gestellt, doch der Kundenservice von United am Flughafen San Francisco hoffnungslos überfordert. Sehr lange Wartezeit.
Weiterflug nach Maui ebenfalls verspätet. Rückflug von Kauai nach San Francisco auch. Der Rückflug von San Francisco hatte 4 Gatewechsel und der genaue Grund der Verspätung unklar.
Das Essen nicht lecker, Chicken sehr trocken, Beilagen durchgekocht und zäh. Plastikfolie verklebte mit dem Essen. Salat ohne Sauce.
Getränke kamen, wenn auch nur 2x. Aber man konnte sich immer selbst welche holen.
Personal freundlich, aber wenig. Gepäckfächer alle voll.
Sehr strenge Gewichtskontrollen der Koffer am Schalter! Das sollte man wissen!
Ich würde eher mit einer anderen Airline das nächste Mal in die USA fliegen.",2.0,,,Singapore Airlines,,,,
30,2Fb38jxH,,"Wir sind mit der United Airlines zum ersten Mal am 10.12.22 von Frankfurt nach Chicago geflogen. American Airlines, Lufthansa, Avianca, Eurowings, Ryanair, TUI etc. kennen wir bereits. Allerdings waren wir vom Service der United sehr positiv überrascht. Besonders das Essen hat extrem gut geschmeckt. Der Kaffee der Marke Illy genauso.",5.0,,,Singapore Airlines,,,,
31,E1WDO4Lr,,Erst wurde mein Flug 3 mal umgebucht. Du musste ich statt 1 mal umsteigen. 3 mal umsteigen. Ausserdem war online Check in nicht möglich. Ich kann nur jeden vor dieser Airline warnen,1.0,,,Singapore Airlines,,,,
32,PwrLKRFd,,"Ich versuchte Heute einen Flug bei Unstet zu buchen, es war ein riesiges Durcheinander als ich anrief wusste ich Teilweise nicht ob du Frau mit mir oder mit jemand anderem spricht, es war leider auch nicht freundlich und hilfreich erst recht nicht, die 40min hätte ich mir späten können.",1.0,,,Singapore Airlines,,,,
33,DzIWOYkH,,"11 Stunde Flug, 1 Mahlzeit direkt nach dem Abflug, dann 1 kleine Packung Snack und das was.man konnte sogar nichts bestellen und selber zahlen da die Hostess sagte als ich eine bowl bestellen wollte ""i m sorry we don't have something like that "" bringt ihr essen von zu Hause bitte.",2.0,,,Singapore Airlines,,,,
34,n9yk6yGc,,"Ich fange beim Essen einmal an, das kostet echt Überwindung... eklig und die Portionen sehr klein.
Zudem ist alles in Plastik verpackt, so viel zum Thema die Airline möchte sich nachhaltig entwickeln... schrecklich. Plastikeinwegbesteck, in Plastik verpackt, alle Lebensmittel in Eineegplastik, die Decken in Plastik verpackt....
Das einzige positive sind das ich berichten kann sind die MA.",2.0,,,Singapore Airlines,,,,
