,_id,title,text,rating,reviewer_handle,language,airline_name,flight_date,flight_connection,flight_type,booking_class
10,yZwTtFSH,,"Ich bin im April/Mai'23 mit Singapore Airlines geflogen. FRA-JFK, BNE-SIN, SIN-FRA. Auf der Reise HAM-JFK dachte ich erst, dass das schlechte Essen wohl die Schuld vom Frankfurter Caterer sein muss, da ich von Singapore Ai. doch deutlich Besseres gewöhnt war. Aber auch auf den anderen 2 Flügen war das Essen von enttäuschender Qualität. Es ist völlig zerkocht, wabbelig und fad gewürzt. Es hat wirklich kein Menü gut geschmeckt (waren ja insgesamt 5). Also ich bin da doch sehr enttäuscht.
Das Personal ist sehr höflich und nett - das ist zumindest geblieben. Da bekommt man ja bei Lufthansa schon mal das gruseln.
Das Entertainment Programm war auch super. Nur auf einem Flug war die Anschlussbuchse fast herausgerissen.
Auch waren in einigen Vordersitzfächern noch Müll und viele Krümel.
Das war einmal mit Top-Airline.",3.0,,,Singapore Airlines,,,,
11,QsadVn70,,"Meine Erfahrung mit der Singapore Airline war äußerst enttäuschend und ich rate dringend davon ab, mit dieser Fluggesellschaft zu reisen. Der Kundendienst hat uns falsch beraten und uns in eine äußerst belastende Situation gebracht.
Wir befanden uns bereits auf dem Hinflug und waren in der Mitte der Strecke, als wir uns an den Kundendienst der Singapore Airline wandten. Anstatt uns korrekt zu informieren, wurde uns geraten, einen neuen Flug zu buchen. Zu unserem Entsetzen hat uns niemand darauf hingewiesen, dass unser Rückflug automatisch storniert wird, wenn wir diese Anweisungen befolgen. Diese entscheidende Information wurde uns vorenthalten, und wir waren vollkommen schockiert, als wir im Ausland feststellten, dass unser ursprünglich gebuchter Rückflug nicht mehr gültig war.
Trotz der Tatsache, dass uns mehrfach eine Umbuchung oder Gutschrift versprochen wurde, hat die Singapore Airline keines dieser Versprechen eingehalten. Wir haben unzählige Male mit dem Kundendienst kommuniziert und jedes Mal wurden wir auf später vertröstet oder es wurde uns gesagt, dass eine Lösung gefunden werde. Leider ist bis heute nichts geschehen. Es ist frustrierend und inakzeptabel, dass die Fluggesellschaft es nicht einmal geschafft hat, uns die Steuern für die stornierten Flüge zu erstatten.
Als ob das nicht genug wäre, hatten wir aufgrund dieser fehlerhaften Beratung zusätzliche Kosten zu tragen. Durch die unfreiwillige Unterbrechung unserer Reise in Frankfurt mussten wir zusätzliche Hotelkosten tragen und uns erneut um Flüge kümmern. Die Kosten für die Flüge haben sich nun auf das Dreifache des ursprünglichen Preises erhöht. Dies ist eine direkte Folge der mangelhaften Beratung und des Versagens des Kundendienstes der Singapore Airline.
Insgesamt war unsere Erfahrung mit der Singapore Airline mehr als enttäuschend. Die falsche Beratung, das Nichterfüllen von Zusagen und der mangelhafte Kundendienst haben zu erheblichen Unannehmlichkeiten, finanziellen Verlusten und Frustration geführt. Als zahlende Kunden erwarten wir eine angemessene Betreuung und Unterstützung, was hier eindeutig nicht der Fall war. Ich werde in Zukunft definitiv andere Fluggesellschaften wählen und rate jedem, sich gut zu überlegen, ob er mit der Singapore Airline reisen möchte.",1.0,,,Singapore Airlines,,,,
12,kGwlJ6VK,,"Sehr angenehmer Flug, sehr nettes Personal, alles gut organisiert.
Das Essen war ok, könnte aber noch besser sein.",5.0,,,Singapore Airlines,,,,
13,D2WSSAUy,,"Unser Flug wurde gecancelt und wir mussten nach 6 Stunden warten in ein Hotel um am nächsten Tag zu fliegen. Die Taxikosten, Verpflegung ect sollten wir einreichen. Singapore Airlines reagiert nicht darauf und zahlt nicht . Wir haben hierdurch 170 Dollar verloren. Wir fliegen nicht wieder mit dieser Airline.",1.0,,,Singapore Airlines,,,,
14,Qtcri0V2,,"Diese Airline, die für sich beansprucht, die beste Airline der Welt zu sein, enttäuscht auf ganzer Linie. Der Service an Bord war chaotisch und umkoordiniert. 30 Min. nachdem ich mein Essen hatte, kam dann auch endlich mal was zu trinken. Geht gar nicht. Es war schon fast amüsant, der Crew zuzuschauen, die wie aufgescheuchte Hühner durch die Kabine liefen, ohne dass irgendetwas zu Stande kam.

Der eigentliche Ärger kam dann nach der Rückreise. Unser Flug von Denpasar über Singapur nach München wurde aufgrund des Streiks in Deutschland storniert. Es erfolgte eine Umbuchung (meine Initiative, nicht die der Airline) von Singapur nach Frankfurt. Anschlussflüge nach München gäbe es angeblich nicht. Ich habe sie dann auf eigene Kosten gekauft und zur Erstattung eingereicht. Nach langen Email Verkehr bekam ich dann 60 € für meine Sitzplatzreservierungen erstattet. Auf eine Antwort, ob die von mir gekauften Tickets (eine Airline ist in so einem Fall gesetzliche verpflichtet bis zum Endpunkt des Ursprungstickets zu befördern) erstattet werden, warte ich bis heute. Die angebliche ""Fachabteilung"" kümmert sich nun seit 6 Wochen darum, ist aber nicht mehr für mich erreichbar. Ganz schlechter Service. Zumindest eine Antwort hätte ich erwartet. Nicht empfehlenswert - zumal der Preis im Vergleich zu anderen Airlines wirklich hoch ist. Emirates, Qatar oder Etihad Airlines sind um Klassen besser.",1.0,,,Singapore Airlines,,,,
15,sc8m0s29,,"SQ wirbt mit seinem außergewöhnlichen Service.
In der Business-Class sind die Sitze in Schalen, die eine Privatsphäre geben, aber auch aus der Mitte keinen Blick nach außen ermöglichen. Die Sitzverstellung klemmt immer wieder, die Stewardess kommt, lockert das wieder und sagt , das sei normal.
Hauptproblem dieser Sitze ist es, dass in der Liegeposition die Füße in ein kleines Fach außerhalb der Körperachse müssen, man also irgendwie schräg liegen muß.
Der Service ist nicht besonders aufmerksam. Nach Slipper muß man fragen. Es gelingt nicht, für ein Paar die Gänge des Essens gleichzeitig zu servieren, Getränken werden nur einmal angeboten.",3.0,,,Singapore Airlines,,,,
16,IkT9AMEq,,"Die Koffer komplett zerstört, kein Ansprechpartner bei der Airline, keine Rückmeldungen, muß jetzt Anwalt mit der Schadensersatzforderung beauftragen;",1.0,,,Singapore Airlines,,,,
17,9uLC4cSx,,"Die so hochgepriesene Airline war für mich eine Enttäuschung. Der Flug an sich war unspektakulär, ich habe mich jederzeit sicher gefühlt und es war auch alles pünktlich. Das Kabinenpersonal war freundlich, wirkte aber allzeit gehetzt. Das Essen war sehr enttäuschend. Ein billiges Plastiktablett mit Plastikschälchen. Das Fischgericht war geschmacklos, das Brötchen und der Käse ungenießbar. Keine Menükarte vor dem Essen, auch vor dem Abflug keine Getränkeservice. Beim Abräumen keine Trennung des Abfalls, alles ging in einen Behälter. Normalerweise fliege ich Lufthansa, da ist der Standard viel höher und es wird mehr auf Nachhaltigkeit geachtet.",3.0,,,Singapore Airlines,,,,
18,2B9h4aic,,"Alle vier Flüge nach und zurück von NZ waren wieder einwandfrei. Perfektes Boarding, leckeres Essen, gutes Entertainmentprogramm. Zuvorkommender Service, viel Getränkerunden, nette Crew. Beinfreiheit, bin 1,98m, sehr gut, im A350 noch besser als im A380 (SQ25). War wohl unser letzter A380 von/nach FRA.
Im Sep. gehts wieder nach Hanoi und natürlich mit Singapore Airlines, dann ab FRA mit 777.
Bodenservice überall perfekt, das beruhigt die Nerven wieder, die man in FRA lässt.",5.0,,,Singapore Airlines,,,,
19,qgHDYafY,,"Letzter Flug bei der diesjährigen Asien Reise mit SIA (und 8. Flug.)

Bestellter Artikel über KrisShop wurde nach der ersten Essensrunde geliefert. Gute Filme im Entertainmentsystem, super leckeres Essen was sich jedoch sehr ähnelte zum BKK-SIN Flug. 1. Essensrunde & zweite waren auf diesen Flug auch sehr ähnlich. Störte mich aber nicht, weil es echt lecker war. Auch auf diesen Flug wird auf Nachhaltigkeit geachtet, wenn auch nur beim Hauptgericht. Auf den Hinflug nach Singapur war das noch anders.

Es gab auch Eis als Snack (leider kein Häagen Dasz mehr, wohl nur in den besseren Klasse ) und in der Boardküche süße & salzige Snacks, sowie Sandwiches & Wraps sowie Getränke. Die Singspore Girls sind aber viele Male mit Wasser & Säften rumgelaufen, wann ist nicht verdurstet. SIA ist was Service angeht einfach top! Ich habe FRA-BKK-FRA mit Aufenthalt über Nacht in Singapur (Hinflug 20 Stunden und Rückflug 11,5 Stunden) nur 644,19 € bezahlt. Andere Airlines waren schon bei 900 € zur Zeit der Buchung im Oktober.

Ich freue mich auf meine Asien Reise 2024, die auch mit SIA stattfinden wird. 🤩",5.0,,,Singapore Airlines,,,,
20,RpCM7Fwq,,"Vom Servicecrew/Catering bis zum den Sitzen (777-300er)alles Top.
Gratis WiFi.
Auswahl an Filme auf Deutsch sind besser geworden aber überwiegend wurden Anspruchsvolle oder Fantasyheros angeboten.",5.0,,,Singapore Airlines,,,,
21,rjhuZL1l,,"Ich glaubte die Singapore airline ist eine von den besten Airline ,habe mich gewaltig getäuscht.Die Abflüge sind meistens eine Stunde zu spät.Zuerst heißt es Gate 12 ist der Abflug eine halbe Stunde vor Abflug wieder ein anderer Gate.Die Stewardessen so langsam nur e3 Stewardessen auf einer Seite.Der Koffer von meiner Frau wurde nicht mitgeliefert .Jetzt sagt man uns für den Transport zum Hause zugestellt bezahlen sie nur 80 euro aber der Zusteller verlangt 150 Euro.Jetzt bin ich verpflichtet das ich mir den Koffer selber abholen muss..Nie wieder Singapore Airline",1.0,,,Singapore Airlines,,,,
22,3oSQ27WG,,"Flug sehr gut
Service unter aller Kanone
Essen schlecht Getränke nur Kaffee und Wasser
Kommunikation null",3.0,,,Singapore Airlines,,,,
23,klOAMdgN,,"Wie so oft, steht unf fällt ein Flugerlebnis mit der Crew. Diese war auf dem Hinflug fantastisch,extrem aufmerksam und angenehm. Auf dem Rückflug wurden gerade im Service einige Schwächen deutlich. Leider waren wir beim Rückflug vom aktuellen Verdi-Streik in Deutschland betroffen und der Flug wurde kommentarlos von der Airline gestrichen. Es wurde allerdings erst auf enormen Druck unserseits eine Alternative angeboten - 4 Tage später. Eine Kostenübernahme für das Hotel wurde von der Airline jedoch
kategorisch abgelehnt. SCHADE!",4.0,,,Singapore Airlines,,,,
24,Pax6auHs,,"Das ist wahrscheinlich die erste Bewertung, bevor der Flug überhaupt gestartet ist! :-)
Geplant war, in diesem Jahr mit 3 Paaren in den Urlaub zu fliegen. Ein Gast kann nun aus gesundheitlichen Gründen nicht mehr an der Reise teilnehmen, weswegen ich die Airline via Mail kontaktiert habe. Eine Rückmeldung auf meine Anfrage kam innerhalb von 48 Stunden mit der Bitte, den ärztlichen Bericht bzw. die Bescheinigung der Reiseunfähigkeit zur Verfügung zu stellen. Nachdem ich das gemacht hatte, wurde der komplette Flugpreis DES EHEPAARES auf die ursprüngliche Zahlungsmethode kurzfristig zurückerstattet.
Eine besondere Herausforderung war, dass die Tickets aller 6 Personen unter 1 Buchungsnummer geführt waren. Aber auch das war überhaupt kein Problem: Die Support-Mitarbeiter haben kurzerhand die Buchung gesplittet, wodurch ein Storno der 2 separaten Tickets möglich war.
Vor allem in den letzten 2-3 Jahren hört man immer wieder davon, dass es sich schwierig darstellt, mit den Fluggesellschaften in Kontakt zu treten und vor Allem Hilfe und Erstattungen zu erwirken. Unter anderem aus diesen Gründen ist es mir ein Anliegen, dieses positive Erlebnis zu teilen.
Ich bin wirklich schwer begeistert und freue mich auf den noch bevorstehenden Urlaub! Ganz lieben Dank!",5.0,,,Singapore Airlines,,,,
25,JIxri7Wh,,"Die Flugreise von Frankfurt nach NYC und wieder zurück nach Frankfurt verlief eigentlich unproblematisch.
Aber was mich wirklich stört ist, dass mein Koffer erst zwei Tage vor Ende meiner Urlaubsreise in New York ankam.
Ich hatte 10 Tage kein Gepäck und der Koffer war total beschädigt.
Trotz mehrmahliger Aufforderung meinen Schaden zu regulieren, ist bis heute nichts passiert.
Ich musste mich komplett neu Einkleiden und einen neuen Koffer kaufen. Aber Singnapore Airlines vertröstet nur und meldet sich dann nicht wieder, um für den entstandenen Schaden aufzukommen.

Meine Empfehlung Singnapore Airlines nur wenn man sein Gepäck nicht benötigt.",1.0,,,Singapore Airlines,,,,
26,EmL3boNB,,"Super Service. Super Sitze. Einzig wenn man gemeinsam reist ist der Raum zwischen den Sitzen für eine normale Unterhaltung fast schon zu groß. Einziger echter Kritikpunkt ist, dass Sie uns nach 5 Stunden bereits 2,5 Stunden vor der Landung für das Frühstück geweckt haben. Das wäre nicht notwendig gewesen. Aber ansonsten - Essen sehr gut - Personal mehr als freundlich - Sitze sehr gut",5.0,,,Singapore Airlines,,,,
27,VwBJshXK,,"Angenehmer Flug, gutes On-Board-Entertainment-System. Filmauswahl leider nur bedingt meinen Wünschen entsprechend, man findet aber schon was, das man schauen kann.",5.0,,,Singapore Airlines,,,,
28,tYLOl27Q,,"Vor einigen Jahren bin ich öfter Singapore Airlines geflogen, immer Economy weil vollkommen ausreichend. Schönes sitzen, zuvorkommende Stewardesse, Essen in Ordnung, Drinks .. und das tolle warme Tuch!

Dezember 2022... NICHTS von alle dem! A380 FRA nach Singapore (und danach mit nem was auch immer SQ726 weiter nach Phuket) ... Sitzqualität super eng! Essen... zwei Menüs zur Auswahl ein latschiges Rind und Chicken Curry welches für Kinder gedacht war, so scharf das es selbst mir zu scharf war. Getränke Serivce.. 2 mal, und wenn man dann nochmal was wollte war die Stewardess genervt oder kam auch gar nicht.. Was da brennt ein Licht der Passagier benötigt etwas... ach egal! Ich bin schwer enttäuscht von einer Fluglinie die sich auf die Fahne schreibt eine der Besten zu sein!

Das warme Tuch, ich brauche es glaube ich nicht zu sagen, das gab es nicht!
Zu allem übel war dann noch einer unserer Koffer kaputt als wir ankamen... der Prozess Koffer kaputt melden und dann noch Hilfe bekommen... es ist jetzt 16 Tage her das ich es gemeldet habe und der Prozess läuft immer noch....",2.0,,,Singapore Airlines,,,,
29,HQQlsao7,,"Auf der Seite von Singapur wird mit folgendem Text zum Check-in beworben ""...können Sie bis zu 24 Stunden vor Abflug am Automaten einchecken. Wenn Sie früher einchecken möchten, können Sie zu den regulären Check-in-Schaltern gehen.""

Weder in FRA noch in JFK war ein früher Check-in möglich. Die Schalter wurden am JFK 4h vorher geöffnet und in FRA 2h vor dem Abflug. Die Check-in Schalter und Sicherheitskontrollen waren entsprechend überfüllt. Am JFK ging die Schlange durch das komplette Terminal 4. Entsprechend war es sehr stressig vor dem Abflug. Wir waren am Abend vor dem Abflug in FRA und wollten eigentlich das Gepäck abgeben um Stressfreier in den Urlaub zu starten, allerdings wurden wir am Check-in abgewiesen.

Der Flug war sehr angenehm und die Crew im Vergleich zu anderen Airlines sehr zuvorkommend und aufmerksam!

Das Essen war von FRA nach JFK in der ECO sehr gut.
Von JFK nach FRA war es leider nicht so gut.",3.0,,,Singapore Airlines,,,,
30,kHVO32Bl,,"Der frühe Flug (6:40 Uhr) mit Singapore Airline von Perth nach Singapore war ein erneutes Erlebnis der besonderen Art. Kam ich doch in den Genuss, wie schon auf dem Hinflug, die neue Business Class der Singapore Airlines zu genießen.
Beginnend mit den ausgezeichneten Monitoren und der dazugehörigen riesigen Auswahl an Entertainment. Vor allem die Filmauswahl ist beeindruckend.
Auch das Frühstück (Auswahl an drei Gerichten) hat wieder einmal geschmeckt.

Auf Wein habe ich wegen der frühen Uhrzeit verzichtet. Hier hatte ich allerdings die Möglichkeit auf dem Hinflug zu probieren. Da fand ich die Auswahl an Champagner sehr gelungen. Da waren mir die Varianten, was den Weiswein betraf, allerdings nicht meinem Geschmack entsprechend. Aber das ist Jammern auf hohem Niveau.

Was mir allerdings bei dieser Airline fehlt ist das vor Jahren aus dem Programm genommene Amenity Kit. Das ist nochmals eine Aufmerksamkeit mit dem andere Airlines punkten.

Fazit: Singapore Airlines gerne wieder",5.0,,,Singapore Airlines,,,,
31,6BthOBUQ,,"Das Boarding ging schnell und zügig, die Begrüßung war freundlich. Vor dem Abflug wurden Getränke gereicht.
Das Essen war wirklich hervorragend. Zunächst gab es eine Seafood Vorspeise, danach Lobster (book the cook). Besser hätte das Essen nicht sein können. Der Service war leider eher etwas zurückhaltend. Es gab ausreichend Getränke, jedoch eher auf Nachfrage. Die Weinauswahl war ordentlich.
Es gab unzählige Filme zur Auswahl, ich habe es vorgezogen den Sitz in die waagerechte Position zu bringen und bis kurz vor Sydney zu schlafen.
Ich freue mich schon auf den Rückflug.",4.0,,,Singapore Airlines,,,,
32,sOslnY07,,"Kundenservice was ist das??? Ist das nun der neue Anspruch?
Flieger wurde annulliert, man stand 7 Stunden in der Schlange und wurde von a nach b geschickt.
Absolute Katastrophe, keine Organisation etc. Getränke die gereicht wurden waren nach 2 Stunden alle.
Man erhält hinter her wieder verschiedenen Antworten, erst soll man sich dort melden, dann wird das Anliegen weiter geleitet, dann muss man sich selbst nochmal wo anders melden und dann?? Ja genau nichts, man wird als Kunde ignoriert.
Ich war bisher immer sehr zufrieden ob ich diese Fluggesellschaft erneut wähle?
Vermutlich eher nicht",1.0,,,Singapore Airlines,,,,
33,2cm5G3Gu,,"Am frühen Morgen stand der Flug von Singapur nach Bali an. Das Einchecken wurde am e-Terminal selbst durchgeführt. Der Automat erzeugte die Bordkarten und die Baggage tags, die selbst angebracht werden mussten. Danach erfolgte die Gepäckabgabe am drop-off Schalter.
Das Boarden erfolgte zügig nach Gruppen und hat gut und zügig funktioniert. Schnell war unsere Plätze in der Boeing 787-Dreamliner gefunden und das Handgepäck verstaut. Die aufmerksamen Flugbegleiter servierten später einen kleinen heißen Nudeltopf (pikant, hat geschmeckt), Kaffee und Wasser. Sitzabstand, Beinfreiheit sowie Bordunterhaltung waren zufriedenstellend bis gut. Trotz halbstündiger Verspätung beim Abflug erreichten wir Denpasar pünktlich. Zusammengefasst war das ein guter Flug mit einer souveränen und freundlichen Crew in der Economy-Klasse.",4.0,,,Singapore Airlines,,,,
